test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_id,step_time_second,step_charging_capacity_ah,step_discharging_capacity_ah,step_cumulative_capacity_ah,step_charging_energy_wh,step_discharging_energy_wh
48175.63,3.7321,-0.6538,1729743261.0,1,4,32420.0,0.0,5.8878,5.8878,0.0,23.1358
48185.63,3.732,-0.6538,1729743271.0,1,4,32430.0,0.0,5.8897,5.8897,0.0,23.1426
48195.63,3.7319,-0.6537,1729743281.0,1,4,32440.0,0.0,5.8915,5.8915,0.0,23.1494
48205.63,3.7318,-0.6538,1729743291.0,1,4,32450.0,0.0,5.8933,5.8933,0.0,23.1561
48215.63,3.7317,-0.6537,1729743301.0,1,4,32460.0,0.0,5.8951,5.8951,0.0,23.1629
48225.63,3.7316,-0.6537,1729743311.0,1,4,32470.0,0.0,5.8969,5.8969,0.0,23.1697
48235.63,3.7315,-0.6538,1729743321.0,1,4,32480.0,0.0,5.8987,5.8987,0.0,23.1765
48245.63,3.7313,-0.6538,1729743331.0,1,4,32490.0,0.0,5.9005,5.9005,0.0,23.1832
48255.63,3.7312,-0.6537,1729743341.0,1,4,32500.0,0.0,5.9024,5.9024,0.0,23.19
48265.63,3.7312,-0.6538,1729743351.0,1,4,32510.0,0.0,5.9042,5.9042,0.0,23.1968
48275.63,3.731,-0.6537,1729743361.0,1,4,32520.0,0.0,5.906,5.906,0.0,23.2036
48285.63,3.7309,-0.6537,1729743371.0,1,4,32530.0,0.0,5.9078,5.9078,0.0,23.2103
48295.63,3.7308,-0.6538,1729743381.0,1,4,32540.0,0.0,5.9096,5.9096,0.0,23.2171
48305.63,3.7307,-0.6538,1729743391.0,1,4,32550.0,0.0,5.9114,5.9114,0.0,23.2239
48315.63,3.7306,-0.6538,1729743401.0,1,4,32560.0,0.0,5.9133,5.9133,0.0,23.2307
48325.63,3.7305,-0.6538,1729743411.0,1,4,32570.0,0.0,5.9151,5.9151,0.0,23.2374
48335.63,3.7304,-0.6538,1729743421.0,1,4,32580.0,0.0,5.9169,5.9169,0.0,23.2442
48345.63,3.7303,-0.6537,1729743431.0,1,4,32590.0,0.0,5.9187,5.9187,0.0,23.251
48355.63,3.7302,-0.6538,1729743441.0,1,4,32600.0,0.0,5.9205,5.9205,0.0,23.2578
48365.63,3.7301,-0.6538,1729743451.0,1,4,32610.0,0.0,5.9223,5.9223,0.0,23.2645
48375.63,3.73,-0.6538,1729743461.0,1,4,32620.0,0.0,5.9242,5.9242,0.0,23.2713
48385.63,3.7298,-0.6537,1729743471.0,1,4,32630.0,0.0,5.926,5.926,0.0,23.2781
48395.63,3.7297,-0.6538,1729743481.0,1,4,32640.0,0.0,5.9278,5.9278,0.0,23.2849
48405.63,3.7296,-0.6538,1729743491.0,1,4,32650.0,0.0,5.9296,5.9296,0.0,23.2916
48415.63,3.7295,-0.6538,1729743501.0,1,4,32660.0,0.0,5.9314,5.9314,0.0,23.2984
48425.63,3.7294,-0.6538,1729743511.0,1,4,32670.0,0.0,5.9332,5.9332,0.0,23.3052
48435.63,3.7293,-0.6537,1729743521.0,1,4,32680.0,0.0,5.9351,5.9351,0.0,23.312
48445.63,3.7292,-0.6538,1729743531.0,1,4,32690.0,0.0,5.9369,5.9369,0.0,23.3187
48455.63,3.729,-0.6538,1729743541.0,1,4,32700.0,0.0,5.9387,5.9387,0.0,23.3255
48465.63,3.7289,-0.6538,1729743551.0,1,4,32710.0,0.0,5.9405,5.9405,0.0,23.3323
48475.63,3.7288,-0.6537,1729743561.0,1,4,32720.0,0.0,5.9423,5.9423,0.0,23.339
48485.63,3.7287,-0.6538,1729743571.0,1,4,32730.0,0.0,5.9441,5.9441,0.0,23.3458
48495.63,3.7286,-0.6538,1729743581.0,1,4,32740.0,0.0,5.9459,5.9459,0.0,23.3526
48505.63,3.7285,-0.6538,1729743591.0,1,4,32750.0,0.0,5.9478,5.9478,0.0,23.3594
48515.63,3.7283,-0.6537,1729743601.0,1,4,32760.0,0.0,5.9496,5.9496,0.0,23.3661
48525.63,3.7282,-0.6537,1729743611.0,1,4,32770.0,0.0,5.9514,5.9514,0.0,23.3729
48535.63,3.7281,-0.6537,1729743621.0,1,4,32780.0,0.0,5.9532,5.9532,0.0,23.3797
48545.63,3.728,-0.6538,1729743631.0,1,4,32790.0,0.0,5.955,5.955,0.0,23.3864
48555.63,3.7278,-0.6538,1729743641.0,1,4,32800.0,0.0,5.9568,5.9568,0.0,23.3932
48565.63,3.7277,-0.6538,1729743651.0,1,4,32810.0,0.0,5.9587,5.9587,0.0,23.4
48575.63,3.7276,-0.6538,1729743661.0,1,4,32820.0,0.0,5.9605,5.9605,0.0,23.4067
48585.63,3.7275,-0.6538,1729743671.0,1,4,32830.0,0.0,5.9623,5.9623,0.0,23.4135
48595.63,3.7274,-0.6537,1729743681.0,1,4,32840.0,0.0,5.9641,5.9641,0.0,23.4203
48605.63,3.7273,-0.6538,1729743691.0,1,4,32850.0,0.0,5.9659,5.9659,0.0,23.4271
48615.63,3.7271,-0.6538,1729743701.0,1,4,32860.0,0.0,5.9677,5.9677,0.0,23.4338
48625.63,3.727,-0.6537,1729743711.0,1,4,32870.0,0.0,5.9696,5.9696,0.0,23.4406
48635.63,3.7269,-0.6537,1729743721.0,1,4,32880.0,0.0,5.9714,5.9714,0.0,23.4474
48645.63,3.7268,-0.6538,1729743731.0,1,4,32890.0,0.0,5.9732,5.9732,0.0,23.4541
48655.63,3.7267,-0.6538,1729743741.0,1,4,32900.0,0.0,5.975,5.975,0.0,23.4609
48665.63,3.7265,-0.6538,1729743751.0,1,4,32910.0,0.0,5.9768,5.9768,0.0,23.4677
48675.63,3.7264,-0.6537,1729743761.0,1,4,32920.0,0.0,5.9786,5.9786,0.0,23.4744
48685.63,3.7263,-0.6538,1729743771.0,1,4,32930.0,0.0,5.9805,5.9805,0.0,23.4812
48695.63,3.7261,-0.6538,1729743781.0,1,4,32940.0,0.0,5.9823,5.9823,0.0,23.488
48705.63,3.726,-0.6538,1729743791.0,1,4,32950.0,0.0,5.9841,5.9841,0.0,23.4947
48715.63,3.7259,-0.6538,1729743801.0,1,4,32960.0,0.0,5.9859,5.9859,0.0,23.5015
48725.63,3.7258,-0.6538,1729743811.0,1,4,32970.0,0.0,5.9877,5.9877,0.0,23.5083
48735.63,3.7256,-0.6538,1729743821.0,1,4,32980.0,0.0,5.9895,5.9895,0.0,23.515
48745.63,3.7255,-0.6538,1729743831.0,1,4,32990.0,0.0,5.9913,5.9913,0.0,23.5218
48755.63,3.7254,-0.6538,1729743841.0,1,4,33000.0,0.0,5.9932,5.9932,0.0,23.5286
48765.63,3.7253,-0.6538,1729743851.0,1,4,33010.0,0.0,5.995,5.995,0.0,23.5353
48775.63,3.7251,-0.6537,1729743861.0,1,4,33020.0,0.0,5.9968,5.9968,0.0,23.5421
48785.63,3.725,-0.6538,1729743871.0,1,4,33030.0,0.0,5.9986,5.9986,0.0,23.5489
48795.63,3.7249,-0.6538,1729743881.0,1,4,33040.0,0.0,6.0004,6.0004,0.0,23.5556
48805.63,3.7247,-0.6538,1729743891.0,1,4,33050.0,0.0,6.0022,6.0022,0.0,23.5624
48815.63,3.7246,-0.6538,1729743901.0,1,4,33060.0,0.0,6.0041,6.0041,0.0,23.5691
48825.63,3.7245,-0.6538,1729743911.0,1,4,33070.0,0.0,6.0059,6.0059,0.0,23.5759
48835.63,3.7243,-0.6538,1729743921.0,1,4,33080.0,0.0,6.0077,6.0077,0.0,23.5827
48845.63,3.7242,-0.6537,1729743931.0,1,4,33090.0,0.0,6.0095,6.0095,0.0,23.5894
48855.63,3.724,-0.6537,1729743941.0,1,4,33100.0,0.0,6.0113,6.0113,0.0,23.5962
48865.63,3.7239,-0.6537,1729743951.0,1,4,33110.0,0.0,6.0131,6.0131,0.0,23.603
48875.63,3.7238,-0.6538,1729743961.0,1,4,33120.0,0.0,6.015,6.015,0.0,23.6097
48885.63,3.7237,-0.6538,1729743971.0,1,4,33130.0,0.0,6.0168,6.0168,0.0,23.6165
48895.63,3.7235,-0.6538,1729743981.0,1,4,33140.0,0.0,6.0186,6.0186,0.0,23.6233
48905.63,3.7234,-0.6538,1729743991.0,1,4,33150.0,0.0,6.0204,6.0204,0.0,23.63
48915.63,3.7233,-0.6537,1729744001.0,1,4,33160.0,0.0,6.0222,6.0222,0.0,23.6368
48925.63,3.7231,-0.6537,1729744011.0,1,4,33170.0,0.0,6.024,6.024,0.0,23.6435
48935.63,3.723,-0.6538,1729744021.0,1,4,33180.0,0.0,6.0259,6.0259,0.0,23.6503
48945.63,3.7229,-0.6537,1729744031.0,1,4,33190.0,0.0,6.0277,6.0277,0.0,23.6571
48955.63,3.7227,-0.6538,1729744041.0,1,4,33200.0,0.0,6.0295,6.0295,0.0,23.6638
48965.63,3.7226,-0.6537,1729744051.0,1,4,33210.0,0.0,6.0313,6.0313,0.0,23.6706
48975.63,3.7225,-0.6537,1729744061.0,1,4,33220.0,0.0,6.0331,6.0331,0.0,23.6773
48985.63,3.7223,-0.6538,1729744071.0,1,4,33230.0,0.0,6.0349,6.0349,0.0,23.6841
48995.63,3.7222,-0.6537,1729744081.0,1,4,33240.0,0.0,6.0367,6.0367,0.0,23.6909
49005.63,3.7221,-0.6538,1729744091.0,1,4,33250.0,0.0,6.0386,6.0386,0.0,23.6976
49015.63,3.7219,-0.6537,1729744101.0,1,4,33260.0,0.0,6.0404,6.0404,0.0,23.7044
49025.63,3.7218,-0.6538,1729744111.0,1,4,33270.0,0.0,6.0422,6.0422,0.0,23.7111
49035.63,3.7216,-0.6538,1729744121.0,1,4,33280.0,0.0,6.044,6.044,0.0,23.7179
49045.63,3.7215,-0.6538,1729744131.0,1,4,33290.0,0.0,6.0458,6.0458,0.0,23.7247
49055.63,3.7214,-0.6538,1729744141.0,1,4,33300.0,0.0,6.0476,6.0476,0.0,23.7314
49065.63,3.7212,-0.6538,1729744151.0,1,4,33310.0,0.0,6.0495,6.0495,0.0,23.7382
49075.63,3.7211,-0.6538,1729744161.0,1,4,33320.0,0.0,6.0513,6.0513,0.0,23.7449
49085.63,3.721,-0.6538,1729744171.0,1,4,33330.0,0.0,6.0531,6.0531,0.0,23.7517
49095.63,3.7209,-0.6538,1729744181.0,1,4,33340.0,0.0,6.0549,6.0549,0.0,23.7584
49105.63,3.7207,-0.6539,1729744191.0,1,4,33350.0,0.0,6.0567,6.0567,0.0,23.7652
49115.63,3.7206,-0.6538,1729744201.0,1,4,33360.0,0.0,6.0585,6.0585,0.0,23.772
49125.63,3.7205,-0.6538,1729744211.0,1,4,33370.0,0.0,6.0604,6.0604,0.0,23.7787
49135.63,3.7203,-0.6538,1729744221.0,1,4,33380.0,0.0,6.0622,6.0622,0.0,23.7855
49145.63,3.7202,-0.6538,1729744231.0,1,4,33390.0,0.0,6.064,6.064,0.0,23.7922
49155.63,3.72,-0.6538,1729744241.0,1,4,33400.0,0.0,6.0658,6.0658,0.0,23.799
49165.63,3.7199,-0.6537,1729744251.0,1,4,33410.0,0.0,6.0676,6.0676,0.0,23.8057
49175.63,3.7198,-0.6538,1729744261.0,1,4,33420.0,0.0,6.0694,6.0694,0.0,23.8125
49185.63,3.7196,-0.6537,1729744271.0,1,4,33430.0,0.0,6.0713,6.0713,0.0,23.8192
49195.63,3.7195,-0.6538,1729744281.0,1,4,33440.0,0.0,6.0731,6.0731,0.0,23.826
49205.63,3.7193,-0.6537,1729744291.0,1,4,33450.0,0.0,6.0749,6.0749,0.0,23.8328
49215.63,3.7192,-0.6538,1729744301.0,1,4,33460.0,0.0,6.0767,6.0767,0.0,23.8395
49225.63,3.7191,-0.6537,1729744311.0,1,4,33470.0,0.0,6.0785,6.0785,0.0,23.8463
49235.63,3.719,-0.6538,1729744321.0,1,4,33480.0,0.0,6.0803,6.0803,0.0,23.853
49245.63,3.7188,-0.6538,1729744331.0,1,4,33490.0,0.0,6.0821,6.0821,0.0,23.8598
49255.63,3.7187,-0.6537,1729744341.0,1,4,33500.0,0.0,6.084,6.084,0.0,23.8665
49265.63,3.7185,-0.6538,1729744351.0,1,4,33510.0,0.0,6.0858,6.0858,0.0,23.8733
49275.63,3.7184,-0.6538,1729744361.0,1,4,33520.0,0.0,6.0876,6.0876,0.0,23.88
49285.63,3.7183,-0.6538,1729744371.0,1,4,33530.0,0.0,6.0894,6.0894,0.0,23.8868
49295.63,3.7182,-0.6538,1729744381.0,1,4,33540.0,0.0,6.0912,6.0912,0.0,23.8935
49305.63,3.7181,-0.6537,1729744391.0,1,4,33550.0,0.0,6.093,6.093,0.0,23.9003
49315.63,3.7179,-0.6538,1729744401.0,1,4,33560.0,0.0,6.0949,6.0949,0.0,23.907
49325.63,3.7178,-0.6537,1729744411.0,1,4,33570.0,0.0,6.0967,6.0967,0.0,23.9138
49335.63,3.7176,-0.6538,1729744421.0,1,4,33580.0,0.0,6.0985,6.0985,0.0,23.9205
49345.63,3.7175,-0.6538,1729744431.0,1,4,33590.0,0.0,6.1003,6.1003,0.0,23.9273
49355.63,3.7174,-0.6537,1729744441.0,1,4,33600.0,0.0,6.1021,6.1021,0.0,23.934
49365.63,3.7173,-0.6537,1729744451.0,1,4,33610.0,0.0,6.1039,6.1039,0.0,23.9408
49375.63,3.7171,-0.6538,1729744461.0,1,4,33620.0,0.0,6.1058,6.1058,0.0,23.9475
49385.63,3.717,-0.6538,1729744471.0,1,4,33630.0,0.0,6.1076,6.1076,0.0,23.9543
49395.63,3.7169,-0.6538,1729744481.0,1,4,33640.0,0.0,6.1094,6.1094,0.0,23.961
49405.63,3.7168,-0.6538,1729744491.0,1,4,33650.0,0.0,6.1112,6.1112,0.0,23.9678
49415.63,3.7166,-0.6538,1729744501.0,1,4,33660.0,0.0,6.113,6.113,0.0,23.9745
49425.63,3.7165,-0.6538,1729744511.0,1,4,33670.0,0.0,6.1148,6.1148,0.0,23.9813
49435.63,3.7164,-0.6538,1729744521.0,1,4,33680.0,0.0,6.1167,6.1167,0.0,23.988
49445.63,3.7162,-0.6538,1729744531.0,1,4,33690.0,0.0,6.1185,6.1185,0.0,23.9948
49455.63,3.7161,-0.6538,1729744541.0,1,4,33700.0,0.0,6.1203,6.1203,0.0,24.0015
49465.63,3.716,-0.6538,1729744551.0,1,4,33710.0,0.0,6.1221,6.1221,0.0,24.0083
49475.63,3.7159,-0.6538,1729744561.0,1,4,33720.0,0.0,6.1239,6.1239,0.0,24.015
49485.63,3.7157,-0.6538,1729744571.0,1,4,33730.0,0.0,6.1257,6.1257,0.0,24.0218
49495.63,3.7156,-0.6538,1729744581.0,1,4,33740.0,0.0,6.1275,6.1275,0.0,24.0285
49505.63,3.7155,-0.6537,1729744591.0,1,4,33750.0,0.0,6.1294,6.1294,0.0,24.0353
49515.63,3.7154,-0.6538,1729744601.0,1,4,33760.0,0.0,6.1312,6.1312,0.0,24.042
49525.63,3.7152,-0.6538,1729744611.0,1,4,33770.0,0.0,6.133,6.133,0.0,24.0488
49535.63,3.7151,-0.6538,1729744621.0,1,4,33780.0,0.0,6.1348,6.1348,0.0,24.0555
49545.63,3.715,-0.6537,1729744631.0,1,4,33790.0,0.0,6.1366,6.1366,0.0,24.0623
49555.63,3.7149,-0.6538,1729744641.0,1,4,33800.0,0.0,6.1384,6.1384,0.0,24.069
49565.63,3.7147,-0.6538,1729744651.0,1,4,33810.0,0.0,6.1403,6.1403,0.0,24.0758
49575.63,3.7147,-0.6538,1729744661.0,1,4,33820.0,0.0,6.1421,6.1421,0.0,24.0825
49585.63,3.7145,-0.6537,1729744671.0,1,4,33830.0,0.0,6.1439,6.1439,0.0,24.0893
49595.63,3.7144,-0.6537,1729744681.0,1,4,33840.0,0.0,6.1457,6.1457,0.0,24.096
49605.63,3.7143,-0.6538,1729744691.0,1,4,33850.0,0.0,6.1475,6.1475,0.0,24.1027
49615.63,3.7141,-0.6538,1729744701.0,1,4,33860.0,0.0,6.1493,6.1493,0.0,24.1095
49625.63,3.714,-0.6538,1729744711.0,1,4,33870.0,0.0,6.1512,6.1512,0.0,24.1162
49635.63,3.7139,-0.6538,1729744721.0,1,4,33880.0,0.0,6.153,6.153,0.0,24.123
49645.63,3.7138,-0.6538,1729744731.0,1,4,33890.0,0.0,6.1548,6.1548,0.0,24.1297
49655.63,3.7137,-0.6538,1729744741.0,1,4,33900.0,0.0,6.1566,6.1566,0.0,24.1365
49665.63,3.7136,-0.6538,1729744751.0,1,4,33910.0,0.0,6.1584,6.1584,0.0,24.1432
49675.63,3.7134,-0.6538,1729744761.0,1,4,33920.0,0.0,6.1602,6.1602,0.0,24.15
49685.63,3.7133,-0.6537,1729744771.0,1,4,33930.0,0.0,6.1621,6.1621,0.0,24.1567
49695.63,3.7132,-0.6538,1729744781.0,1,4,33940.0,0.0,6.1639,6.1639,0.0,24.1634
49705.63,3.7131,-0.6538,1729744791.0,1,4,33950.0,0.0,6.1657,6.1657,0.0,24.1702
49715.63,3.713,-0.6538,1729744801.0,1,4,33960.0,0.0,6.1675,6.1675,0.0,24.1769
49725.63,3.7128,-0.6537,1729744811.0,1,4,33970.0,0.0,6.1693,6.1693,0.0,24.1837
49735.63,3.7127,-0.6538,1729744821.0,1,4,33980.0,0.0,6.1711,6.1711,0.0,24.1904
49745.63,3.7126,-0.6538,1729744831.0,1,4,33990.0,0.0,6.1729,6.1729,0.0,24.1972
49755.63,3.7125,-0.6538,1729744841.0,1,4,34000.0,0.0,6.1748,6.1748,0.0,24.2039
49765.63,3.7123,-0.6538,1729744851.0,1,4,34010.0,0.0,6.1766,6.1766,0.0,24.2106
49775.63,3.7122,-0.6538,1729744861.0,1,4,34020.0,0.0,6.1784,6.1784,0.0,24.2174
49785.63,3.7121,-0.6538,1729744871.0,1,4,34030.0,0.0,6.1802,6.1802,0.0,24.2241
49795.63,3.712,-0.6538,1729744881.0,1,4,34040.0,0.0,6.182,6.182,0.0,24.2309
49805.63,3.7119,-0.6537,1729744891.0,1,4,34050.0,0.0,6.1838,6.1838,0.0,24.2376
49815.63,3.7118,-0.6538,1729744901.0,1,4,34060.0,0.0,6.1857,6.1857,0.0,24.2443
49825.63,3.7116,-0.6538,1729744911.0,1,4,34070.0,0.0,6.1875,6.1875,0.0,24.2511
49835.63,3.7115,-0.6538,1729744921.0,1,4,34080.0,0.0,6.1893,6.1893,0.0,24.2578
49845.63,3.7114,-0.6538,1729744931.0,1,4,34090.0,0.0,6.1911,6.1911,0.0,24.2646
49855.63,3.7113,-0.6538,1729744941.0,1,4,34100.0,0.0,6.1929,6.1929,0.0,24.2713
49865.63,3.7112,-0.6537,1729744951.0,1,4,34110.0,0.0,6.1947,6.1947,0.0,24.278
49875.63,3.7111,-0.6538,1729744961.0,1,4,34120.0,0.0,6.1966,6.1966,0.0,24.2848
49885.63,3.7109,-0.6538,1729744971.0,1,4,34130.0,0.0,6.1984,6.1984,0.0,24.2915
49895.63,3.7108,-0.6538,1729744981.0,1,4,34140.0,0.0,6.2002,6.2002,0.0,24.2983
49905.63,3.7107,-0.6537,1729744991.0,1,4,34150.0,0.0,6.202,6.202,0.0,24.305
49915.63,3.7106,-0.6538,1729745001.0,1,4,34160.0,0.0,6.2038,6.2038,0.0,24.3117
49925.63,3.7104,-0.6538,1729745011.0,1,4,34170.0,0.0,6.2056,6.2056,0.0,24.3185
49935.63,3.7103,-0.6538,1729745021.0,1,4,34180.0,0.0,6.2075,6.2075,0.0,24.3252
49945.63,3.7102,-0.6538,1729745031.0,1,4,34190.0,0.0,6.2093,6.2093,0.0,24.332
49955.63,3.7101,-0.6538,1729745041.0,1,4,34200.0,0.0,6.2111,6.2111,0.0,24.3387
49965.63,3.7099,-0.6538,1729745051.0,1,4,34210.0,0.0,6.2129,6.2129,0.0,24.3454
49975.63,3.7099,-0.6538,1729745061.0,1,4,34220.0,0.0,6.2147,6.2147,0.0,24.3522
49985.63,3.7097,-0.6538,1729745071.0,1,4,34230.0,0.0,6.2165,6.2165,0.0,24.3589
49995.63,3.7096,-0.6538,1729745081.0,1,4,34240.0,0.0,6.2183,6.2183,0.0,24.3656
50005.63,3.7095,-0.6538,1729745091.0,1,4,34250.0,0.0,6.2202,6.2202,0.0,24.3724
50015.63,3.7093,-0.6537,1729745101.0,1,4,34260.0,0.0,6.222,6.222,0.0,24.3791
50025.63,3.7092,-0.6538,1729745111.0,1,4,34270.0,0.0,6.2238,6.2238,0.0,24.3858
50035.63,3.7091,-0.6538,1729745121.0,1,4,34280.0,0.0,6.2256,6.2256,0.0,24.3926
50045.63,3.709,-0.6537,1729745131.0,1,4,34290.0,0.0,6.2274,6.2274,0.0,24.3993
50055.63,3.7088,-0.6537,1729745141.0,1,4,34300.0,0.0,6.2292,6.2292,0.0,24.4061
50065.63,3.7087,-0.6538,1729745151.0,1,4,34310.0,0.0,6.2311,6.2311,0.0,24.4128
50075.63,3.7086,-0.6537,1729745161.0,1,4,34320.0,0.0,6.2329,6.2329,0.0,24.4195
50085.63,3.7085,-0.6538,1729745171.0,1,4,34330.0,0.0,6.2347,6.2347,0.0,24.4263
50095.63,3.7083,-0.6538,1729745181.0,1,4,34340.0,0.0,6.2365,6.2365,0.0,24.433
50105.63,3.7082,-0.6538,1729745191.0,1,4,34350.0,0.0,6.2383,6.2383,0.0,24.4397
50115.63,3.7081,-0.6538,1729745201.0,1,4,34360.0,0.0,6.2401,6.2401,0.0,24.4465
50125.63,3.7079,-0.6538,1729745211.0,1,4,34370.0,0.0,6.242,6.242,0.0,24.4532
50135.63,3.7078,-0.6537,1729745221.0,1,4,34380.0,0.0,6.2438,6.2438,0.0,24.4599
50145.63,3.7077,-0.6538,1729745231.0,1,4,34390.0,0.0,6.2456,6.2456,0.0,24.4667
50155.63,3.7076,-0.6537,1729745241.0,1,4,34400.0,0.0,6.2474,6.2474,0.0,24.4734
50165.63,3.7074,-0.6538,1729745251.0,1,4,34410.0,0.0,6.2492,6.2492,0.0,24.4801
50175.63,3.7073,-0.6537,1729745261.0,1,4,34420.0,0.0,6.251,6.251,0.0,24.4869
50185.63,3.7072,-0.6538,1729745271.0,1,4,34430.0,0.0,6.2529,6.2529,0.0,24.4936
50195.63,3.707,-0.6538,1729745281.0,1,4,34440.0,0.0,6.2547,6.2547,0.0,24.5003
50205.63,3.7069,-0.6538,1729745291.0,1,4,34450.0,0.0,6.2565,6.2565,0.0,24.5071
50215.63,3.7067,-0.6538,1729745301.0,1,4,34460.0,0.0,6.2583,6.2583,0.0,24.5138
50225.63,3.7066,-0.6538,1729745311.0,1,4,34470.0,0.0,6.2601,6.2601,0.0,24.5205
50235.63,3.7065,-0.6538,1729745321.0,1,4,34480.0,0.0,6.2619,6.2619,0.0,24.5272
50245.63,3.7064,-0.6538,1729745331.0,1,4,34490.0,0.0,6.2637,6.2637,0.0,24.534
50255.63,3.7062,-0.6538,1729745341.0,1,4,34500.0,0.0,6.2656,6.2656,0.0,24.5407
50265.63,3.706,-0.6538,1729745351.0,1,4,34510.0,0.0,6.2674,6.2674,0.0,24.5474
50275.63,3.7059,-0.6538,1729745361.0,1,4,34520.0,0.0,6.2692,6.2692,0.0,24.5542
50285.63,3.7058,-0.6537,1729745371.0,1,4,34530.0,0.0,6.271,6.271,0.0,24.5609
50295.63,3.7056,-0.6538,1729745381.0,1,4,34540.0,0.0,6.2728,6.2728,0.0,24.5676
50305.63,3.7055,-0.6538,1729745391.0,1,4,34550.0,0.0,6.2746,6.2746,0.0,24.5744
50315.63,3.7053,-0.6538,1729745401.0,1,4,34560.0,0.0,6.2765,6.2765,0.0,24.5811
50325.63,3.7052,-0.6538,1729745411.0,1,4,34570.0,0.0,6.2783,6.2783,0.0,24.5878
50335.63,3.7051,-0.6537,1729745421.0,1,4,34580.0,0.0,6.2801,6.2801,0.0,24.5945
50345.63,3.7049,-0.6538,1729745431.0,1,4,34590.0,0.0,6.2819,6.2819,0.0,24.6013
50355.63,3.7048,-0.6537,1729745441.0,1,4,34600.0,0.0,6.2837,6.2837,0.0,24.608
50365.63,3.7046,-0.6538,1729745451.0,1,4,34610.0,0.0,6.2855,6.2855,0.0,24.6147
50375.63,3.7045,-0.6538,1729745461.0,1,4,34620.0,0.0,6.2874,6.2874,0.0,24.6215
50385.63,3.7043,-0.6538,1729745471.0,1,4,34630.0,0.0,6.2892,6.2892,0.0,24.6282
50395.63,3.7042,-0.6538,1729745481.0,1,4,34640.0,0.0,6.291,6.291,0.0,24.6349
50405.63,3.704,-0.6538,1729745491.0,1,4,34650.0,0.0,6.2928,6.2928,0.0,24.6416
50415.63,3.7039,-0.6538,1729745501.0,1,4,34660.0,0.0,6.2946,6.2946,0.0,24.6484
50425.63,3.7037,-0.6537,1729745511.0,1,4,34670.0,0.0,6.2964,6.2964,0.0,24.6551
50435.63,3.7035,-0.6538,1729745521.0,1,4,34680.0,0.0,6.2983,6.2983,0.0,24.6618
50445.63,3.7034,-0.6538,1729745531.0,1,4,34690.0,0.0,6.3001,6.3001,0.0,24.6685
50455.63,3.7032,-0.6537,1729745541.0,1,4,34700.0,0.0,6.3019,6.3019,0.0,24.6753
50465.63,3.7031,-0.6538,1729745551.0,1,4,34710.0,0.0,6.3037,6.3037,0.0,24.682
50475.63,3.7029,-0.6538,1729745561.0,1,4,34720.0,0.0,6.3055,6.3055,0.0,24.6887
50485.63,3.7028,-0.6538,1729745571.0,1,4,34730.0,0.0,6.3073,6.3073,0.0,24.6954
50495.63,3.7026,-0.6538,1729745581.0,1,4,34740.0,0.0,6.3091,6.3091,0.0,24.7022
50505.63,3.7024,-0.6538,1729745591.0,1,4,34750.0,0.0,6.311,6.311,0.0,24.7089
50515.63,3.7022,-0.6538,1729745601.0,1,4,34760.0,0.0,6.3128,6.3128,0.0,24.7156
50525.63,3.7021,-0.6538,1729745611.0,1,4,34770.0,0.0,6.3146,6.3146,0.0,24.7223
50535.63,3.7019,-0.6538,1729745621.0,1,4,34780.0,0.0,6.3164,6.3164,0.0,24.7291
50545.63,3.7017,-0.6538,1729745631.0,1,4,34790.0,0.0,6.3182,6.3182,0.0,24.7358
50555.63,3.7016,-0.6537,1729745641.0,1,4,34800.0,0.0,6.32,6.32,0.0,24.7425
50565.63,3.7014,-0.6537,1729745651.0,1,4,34810.0,0.0,6.3219,6.3219,0.0,24.7492
50575.63,3.7012,-0.6538,1729745661.0,1,4,34820.0,0.0,6.3237,6.3237,0.0,24.7559
50585.63,3.701,-0.6538,1729745671.0,1,4,34830.0,0.0,6.3255,6.3255,0.0,24.7627
50595.63,3.7009,-0.6538,1729745681.0,1,4,34840.0,0.0,6.3273,6.3273,0.0,24.7694
50605.63,3.7007,-0.6538,1729745691.0,1,4,34850.0,0.0,6.3291,6.3291,0.0,24.7761
50615.63,3.7005,-0.6538,1729745701.0,1,4,34860.0,0.0,6.3309,6.3309,0.0,24.7828
50625.63,3.7003,-0.6537,1729745711.0,1,4,34870.0,0.0,6.3328,6.3328,0.0,24.7895
50635.63,3.7001,-0.6537,1729745721.0,1,4,34880.0,0.0,6.3346,6.3346,0.0,24.7963
50645.63,3.6999,-0.6537,1729745731.0,1,4,34890.0,0.0,6.3364,6.3364,0.0,24.803
50655.63,3.6997,-0.6537,1729745741.0,1,4,34900.0,0.0,6.3382,6.3382,0.0,24.8097
50665.63,3.6995,-0.6537,1729745751.0,1,4,34910.0,0.0,6.34,6.34,0.0,24.8164
50675.63,3.6994,-0.6537,1729745761.0,1,4,34920.0,0.0,6.3418,6.3418,0.0,24.8231
50685.63,3.6992,-0.6538,1729745771.0,1,4,34930.0,0.0,6.3437,6.3437,0.0,24.8299
50695.63,3.699,-0.6537,1729745781.0,1,4,34940.0,0.0,6.3455,6.3455,0.0,24.8366
50705.63,3.6988,-0.6537,1729745791.0,1,4,34950.0,0.0,6.3473,6.3473,0.0,24.8433
