test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_id,step_type,record_index,step_time_second,step_charging_capacity_ah,step_discharging_capacity_ah,step_charging_energy_wh,step_discharging_energy_wh,temperature_t1_celsius,temperature_t2_celsius,temperature_t3_celsius
107570.081,0.0946,-0.0002,1714595169.0,1,2,discharge CC,9623,64370.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107580.081,0.0946,-0.0002,1714595179.0,1,2,discharge CC,9624,64380.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107590.081,0.0946,-0.0002,1714595189.0,1,2,discharge CC,9625,64390.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107600.081,0.0946,-0.0002,1714595199.0,1,2,discharge CC,9626,64400.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107610.081,0.0946,-0.0002,1714595209.0,1,2,discharge CC,9627,64410.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107620.081,0.0946,-0.0002,1714595219.0,1,2,discharge CC,9628,64420.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107630.081,0.0945,-0.0002,1714595229.0,1,2,discharge CC,9629,64430.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107640.081,0.0945,-0.0002,1714595239.0,1,2,discharge CC,9630,64440.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107650.081,0.0945,-0.0002,1714595249.0,1,2,discharge CC,9631,64450.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107660.081,0.0945,-0.0002,1714595259.0,1,2,discharge CC,9632,64460.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107670.081,0.0945,-0.0002,1714595269.0,1,2,discharge CC,9633,64470.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107680.081,0.0945,-0.0002,1714595279.0,1,2,discharge CC,9634,64480.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107690.081,0.0945,-0.0002,1714595289.0,1,2,discharge CC,9635,64490.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107700.081,0.0945,-0.0002,1714595299.0,1,2,discharge CC,9636,64500.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107710.081,0.0944,-0.0002,1714595309.0,1,2,discharge CC,9637,64510.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107720.081,0.0944,-0.0002,1714595319.0,1,2,discharge CC,9638,64520.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107730.081,0.0944,-0.0002,1714595329.0,1,2,discharge CC,9639,64530.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107740.081,0.0944,-0.0002,1714595339.0,1,2,discharge CC,9640,64540.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107750.081,0.0944,-0.0002,1714595349.0,1,2,discharge CC,9641,64550.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107760.081,0.0944,-0.0002,1714595359.0,1,2,discharge CC,9642,64560.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107770.081,0.0944,-0.0002,1714595369.0,1,2,discharge CC,9643,64570.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107780.081,0.0943,-0.0002,1714595379.0,1,2,discharge CC,9644,64580.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107790.081,0.0943,-0.0002,1714595389.0,1,2,discharge CC,9645,64590.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107800.081,0.0943,-0.0002,1714595399.0,1,2,discharge CC,9646,64600.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107810.081,0.0943,-0.0002,1714595409.0,1,2,discharge CC,9647,64610.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107820.081,0.0943,-0.0002,1714595419.0,1,2,discharge CC,9648,64620.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107830.081,0.0943,-0.0002,1714595429.0,1,2,discharge CC,9649,64630.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107840.081,0.0943,-0.0002,1714595439.0,1,2,discharge CC,9650,64640.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107850.081,0.0942,-0.0002,1714595449.0,1,2,discharge CC,9651,64650.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107860.081,0.0942,-0.0002,1714595459.0,1,2,discharge CC,9652,64660.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107870.081,0.0942,-0.0002,1714595469.0,1,2,discharge CC,9653,64670.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107880.081,0.0942,-0.0002,1714595479.0,1,2,discharge CC,9654,64680.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107890.081,0.0942,-0.0002,1714595489.0,1,2,discharge CC,9655,64690.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107900.081,0.0942,-0.0002,1714595499.0,1,2,discharge CC,9656,64700.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107910.081,0.0942,-0.0002,1714595509.0,1,2,discharge CC,9657,64710.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107920.081,0.0942,-0.0002,1714595519.0,1,2,discharge CC,9658,64720.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107930.081,0.0941,-0.0002,1714595529.0,1,2,discharge CC,9659,64730.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107940.081,0.0941,-0.0002,1714595539.0,1,2,discharge CC,9660,64740.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107950.081,0.0941,-0.0002,1714595549.0,1,2,discharge CC,9661,64750.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107960.081,0.0941,-0.0002,1714595559.0,1,2,discharge CC,9662,64760.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107970.081,0.0941,-0.0002,1714595569.0,1,2,discharge CC,9663,64770.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107980.081,0.0941,-0.0002,1714595579.0,1,2,discharge CC,9664,64780.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
107990.081,0.0941,-0.0002,1714595589.0,1,2,discharge CC,9665,64790.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108000.081,0.0941,-0.0002,1714595599.0,1,2,discharge CC,9666,64800.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108010.081,0.094,-0.0002,1714595609.0,1,2,discharge CC,9667,64810.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108020.081,0.094,-0.0002,1714595619.0,1,2,discharge CC,9668,64820.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108030.081,0.094,-0.0002,1714595629.0,1,2,discharge CC,9669,64830.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108040.081,0.094,-0.0002,1714595639.0,1,2,discharge CC,9670,64840.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108050.081,0.094,-0.0002,1714595649.0,1,2,discharge CC,9671,64850.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108060.081,0.094,-0.0002,1714595659.0,1,2,discharge CC,9672,64860.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108070.081,0.094,-0.0002,1714595669.0,1,2,discharge CC,9673,64870.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108080.081,0.094,-0.0002,1714595679.0,1,2,discharge CC,9674,64880.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108090.081,0.0939,-0.0002,1714595689.0,1,2,discharge CC,9675,64890.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108100.081,0.0939,-0.0002,1714595699.0,1,2,discharge CC,9676,64900.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108110.081,0.0939,-0.0002,1714595709.0,1,2,discharge CC,9677,64910.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108120.081,0.0939,-0.0002,1714595719.0,1,2,discharge CC,9678,64920.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108130.081,0.0939,-0.0002,1714595729.0,1,2,discharge CC,9679,64930.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108140.081,0.0939,-0.0002,1714595739.0,1,2,discharge CC,9680,64940.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108150.081,0.0938,-0.0002,1714595749.0,1,2,discharge CC,9681,64950.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108160.081,0.0938,-0.0002,1714595759.0,1,2,discharge CC,9682,64960.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108170.081,0.0938,-0.0002,1714595769.0,1,2,discharge CC,9683,64970.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108180.081,0.0938,-0.0002,1714595779.0,1,2,discharge CC,9684,64980.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108190.081,0.0938,-0.0002,1714595789.0,1,2,discharge CC,9685,64990.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108200.081,0.0938,-0.0002,1714595799.0,1,2,discharge CC,9686,65000.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108210.081,0.0938,-0.0002,1714595809.0,1,2,discharge CC,9687,65010.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108220.081,0.0938,-0.0002,1714595819.0,1,2,discharge CC,9688,65020.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108230.081,0.0937,-0.0002,1714595829.0,1,2,discharge CC,9689,65030.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108240.081,0.0937,-0.0002,1714595839.0,1,2,discharge CC,9690,65040.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108250.081,0.0937,-0.0002,1714595849.0,1,2,discharge CC,9691,65050.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108260.081,0.0937,-0.0002,1714595859.0,1,2,discharge CC,9692,65060.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108270.081,0.0937,-0.0002,1714595869.0,1,2,discharge CC,9693,65070.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108280.081,0.0937,-0.0002,1714595879.0,1,2,discharge CC,9694,65080.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108290.081,0.0937,-0.0002,1714595889.0,1,2,discharge CC,9695,65090.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108300.081,0.0937,-0.0002,1714595899.0,1,2,discharge CC,9696,65100.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108310.081,0.0936,-0.0002,1714595909.0,1,2,discharge CC,9697,65110.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108320.081,0.0936,-0.0002,1714595919.0,1,2,discharge CC,9698,65120.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108330.081,0.0936,-0.0002,1714595929.0,1,2,discharge CC,9699,65130.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108340.081,0.0936,-0.0002,1714595939.0,1,2,discharge CC,9700,65140.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108350.081,0.0936,-0.0002,1714595949.0,1,2,discharge CC,9701,65150.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108360.081,0.0936,-0.0002,1714595959.0,1,2,discharge CC,9702,65160.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108370.081,0.0936,-0.0002,1714595969.0,1,2,discharge CC,9703,65170.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108380.081,0.0935,-0.0002,1714595979.0,1,2,discharge CC,9704,65180.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108390.081,0.0935,-0.0002,1714595989.0,1,2,discharge CC,9705,65190.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108400.081,0.0935,-0.0002,1714595999.0,1,2,discharge CC,9706,65200.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108410.081,0.0935,-0.0002,1714596009.0,1,2,discharge CC,9707,65210.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108420.081,0.0935,-0.0002,1714596019.0,1,2,discharge CC,9708,65220.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108430.081,0.0935,-0.0002,1714596029.0,1,2,discharge CC,9709,65230.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108440.081,0.0935,-0.0002,1714596039.0,1,2,discharge CC,9710,65240.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108450.081,0.0935,-0.0002,1714596049.0,1,2,discharge CC,9711,65250.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108460.081,0.0935,-0.0002,1714596059.0,1,2,discharge CC,9712,65260.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108470.081,0.0934,-0.0002,1714596069.0,1,2,discharge CC,9713,65270.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108480.081,0.0934,-0.0002,1714596079.0,1,2,discharge CC,9714,65280.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108490.081,0.0934,-0.0002,1714596089.0,1,2,discharge CC,9715,65290.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108500.081,0.0934,-0.0002,1714596099.0,1,2,discharge CC,9716,65300.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108510.081,0.0934,-0.0002,1714596109.0,1,2,discharge CC,9717,65310.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108520.081,0.0934,-0.0002,1714596119.0,1,2,discharge CC,9718,65320.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108530.081,0.0934,-0.0002,1714596129.0,1,2,discharge CC,9719,65330.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108540.081,0.0934,-0.0002,1714596139.0,1,2,discharge CC,9720,65340.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108550.081,0.0933,-0.0002,1714596149.0,1,2,discharge CC,9721,65350.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108560.081,0.0933,-0.0002,1714596159.0,1,2,discharge CC,9722,65360.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108570.081,0.0933,-0.0002,1714596169.0,1,2,discharge CC,9723,65370.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108580.081,0.0933,-0.0002,1714596179.0,1,2,discharge CC,9724,65380.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108590.081,0.0933,-0.0002,1714596189.0,1,2,discharge CC,9725,65390.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108600.081,0.0933,-0.0002,1714596199.0,1,2,discharge CC,9726,65400.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108610.081,0.0933,-0.0002,1714596209.0,1,2,discharge CC,9727,65410.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108620.081,0.0933,-0.0002,1714596219.0,1,2,discharge CC,9728,65420.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108630.081,0.0932,-0.0002,1714596229.0,1,2,discharge CC,9729,65430.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108640.081,0.0932,-0.0002,1714596239.0,1,2,discharge CC,9730,65440.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108650.081,0.0932,-0.0002,1714596249.0,1,2,discharge CC,9731,65450.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108660.081,0.0932,-0.0002,1714596259.0,1,2,discharge CC,9732,65460.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108670.081,0.0932,-0.0002,1714596269.0,1,2,discharge CC,9733,65470.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108680.081,0.0932,-0.0002,1714596279.0,1,2,discharge CC,9734,65480.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108690.081,0.0932,-0.0002,1714596289.0,1,2,discharge CC,9735,65490.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108700.081,0.0932,-0.0002,1714596299.0,1,2,discharge CC,9736,65500.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108710.081,0.0931,-0.0002,1714596309.0,1,2,discharge CC,9737,65510.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108720.081,0.0931,-0.0002,1714596319.0,1,2,discharge CC,9738,65520.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108730.081,0.0931,-0.0002,1714596329.0,1,2,discharge CC,9739,65530.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108740.081,0.0931,-0.0002,1714596339.0,1,2,discharge CC,9740,65540.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108750.081,0.0931,-0.0002,1714596349.0,1,2,discharge CC,9741,65550.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108760.081,0.0931,-0.0002,1714596359.0,1,2,discharge CC,9742,65560.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108770.081,0.0931,-0.0002,1714596369.0,1,2,discharge CC,9743,65570.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108780.081,0.0931,-0.0002,1714596379.0,1,2,discharge CC,9744,65580.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108790.081,0.0931,-0.0002,1714596389.0,1,2,discharge CC,9745,65590.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108800.081,0.093,-0.0002,1714596399.0,1,2,discharge CC,9746,65600.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108810.081,0.093,-0.0002,1714596409.0,1,2,discharge CC,9747,65610.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108820.081,0.093,-0.0002,1714596419.0,1,2,discharge CC,9748,65620.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108830.081,0.093,-0.0002,1714596429.0,1,2,discharge CC,9749,65630.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108840.081,0.093,-0.0002,1714596439.0,1,2,discharge CC,9750,65640.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108850.081,0.093,-0.0002,1714596449.0,1,2,discharge CC,9751,65650.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108860.081,0.093,-0.0002,1714596459.0,1,2,discharge CC,9752,65660.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108870.081,0.093,-0.0002,1714596469.0,1,2,discharge CC,9753,65670.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108880.081,0.0929,-0.0002,1714596479.0,1,2,discharge CC,9754,65680.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108890.081,0.0929,-0.0002,1714596489.0,1,2,discharge CC,9755,65690.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108900.081,0.0929,-0.0002,1714596499.0,1,2,discharge CC,9756,65700.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108910.081,0.0929,-0.0002,1714596509.0,1,2,discharge CC,9757,65710.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108920.081,0.0929,-0.0002,1714596519.0,1,2,discharge CC,9758,65720.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108930.081,0.0929,-0.0002,1714596529.0,1,2,discharge CC,9759,65730.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108940.081,0.0929,-0.0002,1714596539.0,1,2,discharge CC,9760,65740.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108950.081,0.0929,-0.0002,1714596549.0,1,2,discharge CC,9761,65750.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108960.081,0.0929,-0.0002,1714596559.0,1,2,discharge CC,9762,65760.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108970.081,0.0928,-0.0002,1714596569.0,1,2,discharge CC,9763,65770.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108980.081,0.0928,-0.0002,1714596579.0,1,2,discharge CC,9764,65780.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
108990.081,0.0928,-0.0002,1714596589.0,1,2,discharge CC,9765,65790.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109000.081,0.0928,-0.0002,1714596599.0,1,2,discharge CC,9766,65800.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109010.081,0.0928,-0.0002,1714596609.0,1,2,discharge CC,9767,65810.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109020.081,0.0928,-0.0002,1714596619.0,1,2,discharge CC,9768,65820.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109030.081,0.0928,-0.0002,1714596629.0,1,2,discharge CC,9769,65830.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109040.081,0.0928,-0.0002,1714596639.0,1,2,discharge CC,9770,65840.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109050.081,0.0927,-0.0002,1714596649.0,1,2,discharge CC,9771,65850.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109060.081,0.0927,-0.0002,1714596659.0,1,2,discharge CC,9772,65860.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109070.081,0.0927,-0.0002,1714596669.0,1,2,discharge CC,9773,65870.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109080.081,0.0927,-0.0002,1714596679.0,1,2,discharge CC,9774,65880.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109090.081,0.0927,-0.0002,1714596689.0,1,2,discharge CC,9775,65890.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109100.081,0.0927,-0.0002,1714596699.0,1,2,discharge CC,9776,65900.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109110.081,0.0927,-0.0002,1714596709.0,1,2,discharge CC,9777,65910.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109120.081,0.0927,-0.0002,1714596719.0,1,2,discharge CC,9778,65920.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109130.081,0.0927,-0.0002,1714596729.0,1,2,discharge CC,9779,65930.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109140.081,0.0926,-0.0002,1714596739.0,1,2,discharge CC,9780,65940.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109150.081,0.0926,-0.0002,1714596749.0,1,2,discharge CC,9781,65950.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109160.081,0.0926,-0.0002,1714596759.0,1,2,discharge CC,9782,65960.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109170.081,0.0926,-0.0002,1714596769.0,1,2,discharge CC,9783,65970.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109180.081,0.0926,-0.0002,1714596779.0,1,2,discharge CC,9784,65980.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109190.081,0.0926,-0.0002,1714596789.0,1,2,discharge CC,9785,65990.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109200.081,0.0926,-0.0002,1714596799.0,1,2,discharge CC,9786,66000.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109210.081,0.0926,-0.0002,1714596809.0,1,2,discharge CC,9787,66010.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109220.081,0.0925,-0.0002,1714596819.0,1,2,discharge CC,9788,66020.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109230.081,0.0925,-0.0002,1714596829.0,1,2,discharge CC,9789,66030.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109240.081,0.0925,-0.0002,1714596839.0,1,2,discharge CC,9790,66040.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109250.081,0.0925,-0.0002,1714596849.0,1,2,discharge CC,9791,66050.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109260.081,0.0925,-0.0002,1714596859.0,1,2,discharge CC,9792,66060.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109270.081,0.0925,-0.0002,1714596869.0,1,2,discharge CC,9793,66070.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109280.081,0.0925,-0.0002,1714596879.0,1,2,discharge CC,9794,66080.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109290.081,0.0925,-0.0002,1714596889.0,1,2,discharge CC,9795,66090.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109300.081,0.0924,-0.0002,1714596899.0,1,2,discharge CC,9796,66100.081,0.0,0.0032,0.0,0.001,0.0,0.0,0.0
109310.081,0.0924,-0.0002,1714596909.0,1,2,discharge CC,9797,66110.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109320.081,0.0924,-0.0002,1714596919.0,1,2,discharge CC,9798,66120.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109330.081,0.0924,-0.0002,1714596929.0,1,2,discharge CC,9799,66130.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109340.081,0.0924,-0.0002,1714596939.0,1,2,discharge CC,9800,66140.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109350.081,0.0924,-0.0002,1714596949.0,1,2,discharge CC,9801,66150.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109360.081,0.0924,-0.0002,1714596959.0,1,2,discharge CC,9802,66160.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109370.081,0.0924,-0.0002,1714596969.0,1,2,discharge CC,9803,66170.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109380.081,0.0923,-0.0002,1714596979.0,1,2,discharge CC,9804,66180.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109390.081,0.0923,-0.0002,1714596989.0,1,2,discharge CC,9805,66190.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109400.081,0.0923,-0.0002,1714596999.0,1,2,discharge CC,9806,66200.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109410.081,0.0923,-0.0002,1714597009.0,1,2,discharge CC,9807,66210.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109420.081,0.0923,-0.0002,1714597019.0,1,2,discharge CC,9808,66220.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109430.081,0.0923,-0.0002,1714597029.0,1,2,discharge CC,9809,66230.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109440.081,0.0923,-0.0002,1714597039.0,1,2,discharge CC,9810,66240.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109450.081,0.0923,-0.0002,1714597049.0,1,2,discharge CC,9811,66250.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109460.081,0.0922,-0.0002,1714597059.0,1,2,discharge CC,9812,66260.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109470.081,0.0922,-0.0002,1714597069.0,1,2,discharge CC,9813,66270.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109480.081,0.0922,-0.0002,1714597079.0,1,2,discharge CC,9814,66280.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109490.081,0.0922,-0.0002,1714597089.0,1,2,discharge CC,9815,66290.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109500.081,0.0922,-0.0002,1714597099.0,1,2,discharge CC,9816,66300.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109510.081,0.0922,-0.0002,1714597109.0,1,2,discharge CC,9817,66310.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109520.081,0.0922,-0.0002,1714597119.0,1,2,discharge CC,9818,66320.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109530.081,0.0922,-0.0002,1714597129.0,1,2,discharge CC,9819,66330.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
109540.081,0.0922,-0.0002,1714597139.0,1,2,discharge CC,9820,66340.081,0.0,0.0033,0.0,0.001,0.0,0.0,0.0
