test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_id,record_index,step_time_second,power_watt,dc_internal_resistance_ohm,ac_internal_resistance_ohm,temperature_t1_celsius
45009.3658,3.681334,0.0,1696999163.027,1,20,48943,1.7005,0.0,,,25.73595
45009.4656,3.681347,0.0,1696999163.1269999,1,20,48944,1.8003,0.0,,,25.73595
45009.5654,3.681391,0.0,1696999163.227,1,20,48945,1.9001,0.0,,,25.73595
45009.6655,3.681446,0.0,1696999163.327,1,20,48946,2.0002,0.0,,,25.73595
45009.7657,3.681448,0.0,1696999163.4269998,1,20,48947,2.1004,0.0,,,25.73595
45009.8655,3.681456,0.0,1696999163.527,1,20,48948,2.2002,0.0,,,25.73595
45009.9654,3.681489,0.0,1696999163.6269999,1,20,48949,2.3001,0.0,,,25.73595
45010.0653,3.681534,0.0,1696999163.7259998,1,20,48950,2.4,0.0,,,25.89077
45010.1655,3.681509,0.0,1696999163.827,1,20,48951,2.5002,0.0,,,25.89077
45010.2654,3.681517,0.0,1696999163.9269998,1,20,48952,2.6001,0.0,,,25.89077
45010.3659,3.681596,0.0,1696999164.027,1,20,48953,2.7006,0.0,,,25.89077
45010.4655,3.681583,0.0,1696999164.1269999,1,20,48954,2.8002,0.0,,,25.89077
45010.5655,3.681576,0.0,1696999164.227,1,20,48955,2.9002,0.0,,,25.89077
45010.6657,3.681607,0.0,1696999164.327,1,20,48956,3.0004,0.0,,,25.89077
45010.7658,3.681618,0.0,1696999164.4269998,1,20,48957,3.1005,0.0,,,25.8708
45010.8654,3.681705,0.0,1696999164.527,1,20,48958,3.2001,0.0,,,25.8708
45010.9656,3.681628,0.0,1696999164.6269999,1,20,48959,3.3003,0.0,,,25.8708
45011.0656,3.681766,0.0,1696999164.727,1,20,48960,3.4003,0.0,,,25.8708
45011.1657,3.681752,0.0,1696999164.827,1,20,48961,3.5004,0.0,,,25.8708
45011.2658,3.681772,0.0,1696999164.9269998,1,20,48962,3.6005,0.0,,,25.8708
45011.3654,3.68173,0.0,1696999165.027,1,20,48963,3.7001,0.0,,,25.8708
45011.4656,3.681773,0.0,1696999165.1269999,1,20,48964,3.8003,0.0,,,25.72311
45011.5655,3.681764,0.0,1696999165.227,1,20,48965,3.9002,0.0,,,25.72311
45011.6658,3.681872,0.0,1696999165.327,1,20,48966,4.0005,0.0,,,25.72311
45011.7656,3.681856,0.0,1696999165.4269998,1,20,48967,4.1003,0.0,,,25.72311
45011.8654,3.68189,0.0,1696999165.527,1,20,48968,4.2001,0.0,,,25.72311
45011.9657,3.681862,0.0,1696999165.6269999,1,20,48969,4.3004,0.0,,,25.72311
45012.0656,3.681839,0.0,1696999165.727,1,20,48970,4.4003,0.0,,,25.72311
45012.1658,3.681854,0.0,1696999165.827,1,20,48971,4.5005,0.0,,,25.68746
45012.2653,3.681955,0.0,1696999165.9259999,1,20,48972,4.6,0.0,,,25.68746
45012.3655,3.681904,0.0,1696999166.027,1,20,48973,4.7002,0.0,,,25.68746
45012.4658,3.681932,0.0,1696999166.1269999,1,20,48974,4.8005,0.0,,,25.68746
45012.5657,3.681953,0.0,1696999166.227,1,20,48975,4.9004,0.0,,,25.68746
45012.6658,3.681976,0.0,1696999166.327,1,20,48976,5.0005,0.0,,,25.68746
45012.7653,3.681982,0.0,1696999166.4259999,1,20,48977,5.1,0.0,,,25.68746
45012.8654,3.681994,0.0,1696999166.527,1,20,48978,5.2001,0.0,,,25.68746
45012.9656,3.681991,0.0,1696999166.6269999,1,20,48979,5.3003,0.0,,,25.83544
45013.0657,3.682061,0.0,1696999166.727,1,20,48980,5.4004,0.0,,,25.83544
45013.1653,3.682073,0.0,1696999166.826,1,20,48981,5.5,0.0,,,25.83544
45013.2656,3.682078,0.0,1696999166.9269998,1,20,48982,5.6003,0.0,,,25.83544
45013.3656,3.682047,0.0,1696999167.027,1,20,48983,5.7003,0.0,,,25.83544
45013.4658,3.68207,0.0,1696999167.1269999,1,20,48984,5.8005,0.0,,,25.83544
45013.5654,3.682095,0.0,1696999167.227,1,20,48985,5.9001,0.0,,,25.83544
45013.6653,3.682067,0.0,1696999167.326,1,20,48986,6.0,0.0,,,25.8389
45013.7655,3.682114,0.0,1696999167.4269998,1,20,48987,6.1002,0.0,,,25.8389
45013.8657,3.682131,0.0,1696999167.527,1,20,48988,6.2004,0.0,,,25.8389
45013.9658,3.682119,0.0,1696999167.6269999,1,20,48989,6.3005,0.0,,,25.8389
45014.0653,3.682157,0.0,1696999167.7259998,1,20,48990,6.4,0.0,,,25.8389
45014.1657,3.682153,0.0,1696999167.827,1,20,48991,6.5004,0.0,,,25.8389
45014.2657,3.682148,0.0,1696999167.9269998,1,20,48992,6.6004,0.0,,,25.8389
45014.3657,3.682145,0.0,1696999168.027,1,20,48993,6.7004,0.0,,,25.71626
45014.4659,3.682192,0.0,1696999168.1269999,1,20,48994,6.8006,0.0,,,25.71626
45014.5657,3.682223,0.0,1696999168.227,1,20,48995,6.9004,0.0,,,25.71626
45014.6656,3.68226,0.0,1696999168.327,1,20,48996,7.0003,0.0,,,25.71626
45014.7656,3.682231,0.0,1696999168.4269998,1,20,48997,7.1003,0.0,,,25.71626
45014.8657,3.682231,0.0,1696999168.527,1,20,48998,7.2004,0.0,,,25.71626
45014.9659,3.682173,0.0,1696999168.6269999,1,20,48999,7.3006,0.0,,,25.71626
45015.0656,3.682278,0.0,1696999168.727,1,20,49000,7.4003,0.0,,,25.71739
45015.1655,3.682276,0.0,1696999168.827,1,20,49001,7.5002,0.0,,,25.71739
45015.2653,3.682266,0.0,1696999168.9259999,1,20,49002,7.6,0.0,,,25.71739
45015.3658,3.682324,0.0,1696999169.027,1,20,49003,7.7005,0.0,,,25.71739
45015.4654,3.6823,0.0,1696999169.1269999,1,20,49004,7.8001,0.0,,,25.71739
45015.5656,3.682284,0.0,1696999169.227,1,20,49005,7.9003,0.0,,,25.71739
45015.6653,3.68231,0.0,1696999169.326,1,20,49006,8.0,0.0,,,25.71739
45015.7658,3.68236,0.0,1696999169.4269998,1,20,49007,8.1005,0.0,,,25.76931
45015.8654,3.682357,0.0,1696999169.527,1,20,49008,8.2001,0.0,,,25.76931
45015.9659,3.682376,0.0,1696999169.6269999,1,20,49009,8.3006,0.0,,,25.76931
45016.0655,3.682351,0.0,1696999169.727,1,20,49010,8.4002,0.0,,,25.76931
45016.1656,3.682394,0.0,1696999169.827,1,20,49011,8.5003,0.0,,,25.76931
45016.2656,3.682333,0.0,1696999169.9269998,1,20,49012,8.6003,0.0,,,25.76931
45016.3656,3.682403,0.0,1696999170.027,1,20,49013,8.7003,0.0,,,25.76931
45016.4654,3.682355,0.0,1696999170.1269999,1,20,49014,8.8001,0.0,,,25.90415
45016.5657,3.682405,0.0,1696999170.227,1,20,49015,8.9004,0.0,,,25.90415
45016.6656,3.682419,0.0,1696999170.327,1,20,49016,9.0003,0.0,,,25.90415
45016.7657,3.682404,0.0,1696999170.4269998,1,20,49017,9.1004,0.0,,,25.90415
45016.8658,3.682375,0.0,1696999170.527,1,20,49018,9.2005,0.0,,,25.90415
45016.9655,3.682469,0.0,1696999170.6269999,1,20,49019,9.3002,0.0,,,25.90415
45017.0654,3.682455,0.0,1696999170.727,1,20,49020,9.4001,0.0,,,25.90415
45017.1656,3.682473,0.0,1696999170.827,1,20,49021,9.5003,0.0,,,25.73109
45017.2656,3.682442,0.0,1696999170.9269998,1,20,49022,9.6003,0.0,,,25.73109
45017.3653,3.682447,0.0,1696999171.026,1,20,49023,9.7,0.0,,,25.73109
45017.4654,3.682442,0.0,1696999171.1269999,1,20,49024,9.8001,0.0,,,25.73109
45017.5655,3.682502,0.0,1696999171.227,1,20,49025,9.9002,0.0,,,25.73109
45017.6656,3.682496,0.0,1696999171.327,1,20,49026,10.0003,0.0,,,25.73109
45017.7657,3.682484,0.0,1696999171.4269998,1,20,49027,10.1004,0.0,,,25.73109
45017.8658,3.682538,0.0,1696999171.527,1,20,49028,10.2005,0.0,,,25.73109
45017.9653,3.682479,0.0,1696999171.626,1,20,49029,10.3,0.0,,,25.65808
45018.0655,3.682524,0.0,1696999171.727,1,20,49030,10.4002,0.0,,,25.65808
45018.1656,3.682535,0.0,1696999171.827,1,20,49031,10.5003,0.0,,,25.65808
45018.2657,3.682509,0.0,1696999171.9269998,1,20,49032,10.6004,0.0,,,25.65808
45018.3655,3.682551,0.0,1696999172.027,1,20,49033,10.7002,0.0,,,25.65808
45018.4655,3.682565,0.0,1696999172.1269999,1,20,49034,10.8002,0.0,,,25.65808
45018.5656,3.682556,0.0,1696999172.227,1,20,49035,10.9003,0.0,,,25.65808
45018.6653,3.682574,0.0,1696999172.326,1,20,49036,11.0,0.0,,,25.71142
45018.7654,3.682566,0.0,1696999172.4269998,1,20,49037,11.1001,0.0,,,25.71142
45018.8654,3.682554,0.0,1696999172.527,1,20,49038,11.2001,0.0,,,25.71142
45018.9655,3.682572,0.0,1696999172.6269999,1,20,49039,11.3002,0.0,,,25.71142
45019.0656,3.682571,0.0,1696999172.727,1,20,49040,11.4003,0.0,,,25.71142
45019.1657,3.68257,0.0,1696999172.827,1,20,49041,11.5004,0.0,,,25.71142
45019.2658,3.682593,0.0,1696999172.9269998,1,20,49042,11.6005,0.0,,,25.71142
45019.3655,3.682606,0.0,1696999173.027,1,20,49043,11.7002,0.0,,,25.87108
45019.4658,3.682591,0.0,1696999173.1269999,1,20,49044,11.8005,0.0,,,25.87108
45019.5653,3.682634,0.0,1696999173.2259998,1,20,49045,11.9,0.0,,,25.87108
45019.6658,3.682607,0.0,1696999173.327,1,20,49046,12.0005,0.0,,,25.87108
45019.7654,3.6826,0.0,1696999173.4269998,1,20,49047,12.1001,0.0,,,25.87108
45019.8654,3.682664,0.0,1696999173.527,1,20,49048,12.2001,0.0,,,25.87108
45019.9658,3.682629,0.0,1696999173.6269999,1,20,49049,12.3005,0.0,,,25.87108
45020.0656,3.682609,0.0,1696999173.727,1,20,49050,12.4003,0.0,,,25.75621
45020.1656,3.682646,0.0,1696999173.827,1,20,49051,12.5003,0.0,,,25.75621
45020.2653,3.68262,0.0,1696999173.9259999,1,20,49052,12.6,0.0,,,25.75621
45020.3655,3.682657,0.0,1696999174.027,1,20,49053,12.7002,0.0,,,25.75621
45020.4656,3.682672,0.0,1696999174.1269999,1,20,49054,12.8003,0.0,,,25.75621
45020.5657,3.682693,0.0,1696999174.227,1,20,49055,12.9004,0.0,,,25.75621
45020.6658,3.682683,0.0,1696999174.327,1,20,49056,13.0005,0.0,,,25.75621
45020.7653,3.682707,0.0,1696999174.4259999,1,20,49057,13.1,0.0,,,25.68831
45020.8656,3.682706,0.0,1696999174.527,1,20,49058,13.2003,0.0,,,25.68831
45020.9656,3.682676,0.0,1696999174.6269999,1,20,49059,13.3003,0.0,,,25.68831
45021.0657,3.682725,0.0,1696999174.727,1,20,49060,13.4004,0.0,,,25.68831
45021.1658,3.682734,0.0,1696999174.827,1,20,49061,13.5005,0.0,,,25.68831
45021.2654,3.68266,0.0,1696999174.9269998,1,20,49062,13.6001,0.0,,,25.68831
45021.3655,3.682712,0.0,1696999175.027,1,20,49063,13.7002,0.0,,,25.68831
45021.4657,3.682748,0.0,1696999175.1269999,1,20,49064,13.8004,0.0,,,25.66323
45021.5658,3.682702,0.0,1696999175.227,1,20,49065,13.9005,0.0,,,25.66323
45021.6658,3.682699,0.0,1696999175.327,1,20,49066,14.0005,0.0,,,25.66323
45021.7653,3.68276,0.0,1696999175.4259999,1,20,49067,14.1,0.0,,,25.66323
45021.8655,3.68269,0.0,1696999175.527,1,20,49068,14.2002,0.0,,,25.66323
45021.9656,3.68273,0.0,1696999175.6269999,1,20,49069,14.3003,0.0,,,25.66323
45022.0657,3.682757,0.0,1696999175.727,1,20,49070,14.4004,0.0,,,25.66323
45022.1658,3.682754,0.0,1696999175.827,1,20,49071,14.5005,0.0,,,25.83802
45022.2653,3.682827,0.0,1696999175.9259999,1,20,49072,14.6,0.0,,,25.83802
45022.3656,3.68275,0.0,1696999176.027,1,20,49073,14.7003,0.0,,,25.83802
45022.4657,3.682817,0.0,1696999176.1269999,1,20,49074,14.8004,0.0,,,25.83802
45022.5658,3.68275,0.0,1696999176.227,1,20,49075,14.9005,0.0,,,25.83802
45022.6653,3.682783,0.0,1696999176.326,1,20,49076,15.0,0.0,,,25.83802
45022.6664,3.682783,0.0,1696999176.3279998,1,20,49077,15.0011,0.0,0.002451772,,25.8380199882132
45022.813,3.709832,5.000524,1696999176.474,1,21,49078,0.1003,18.551103951968,,,25.83802
45022.9132,3.709656,5.000077,1696999176.574,1,21,49079,0.2005,18.548565643512,,,25.84116
45023.0128,3.70969,4.999952,1696999176.674,1,21,49080,0.3001,18.54827193488,,,25.84116
45023.1128,3.710202,4.999781,1696999176.774,1,21,49081,0.4001,18.550197465762,,,25.84116
45023.213,3.710062,4.9998,1696999176.8739998,1,21,49082,0.5003,18.5495679876,,,25.84116
45023.3131,3.710314,4.999603,1696999176.974,1,21,49083,0.6004,18.550097005342,,,25.84116
45023.4133,3.710417,4.999924,1696999177.074,1,21,49084,0.7006,18.551803008308,,,25.84116
45023.5127,3.710589,4.999897,1696999177.174,1,21,49085,0.8,18.552562809333,,,25.84116
45023.6128,3.710635,4.999907,1696999177.274,1,21,49086,0.9001,18.552829910945,,,25.69144
45023.713,3.710758,4.999912,1696999177.3739998,1,21,49087,1.0003,18.553463453296,,,25.69144
45023.8131,3.710824,4.999932,1696999177.474,1,21,49088,1.1004,18.553867663968,,,25.69144
45023.9132,3.710934,4.999922,1696999177.574,1,21,49089,1.2005,18.554380547148,,,25.69144
45024.0131,3.710975,4.999936,1696999177.674,1,21,49090,1.3004,18.5546374976,,,25.69144
45024.1133,3.711126,4.999916,1696999177.774,1,21,49091,1.4006,18.555318265416,,,25.69144
45024.2128,3.71116,4.999909,1696999177.8739998,1,21,49092,1.5001,18.55546228444,,,25.69144
45024.3131,3.711304,4.999896,1696999177.974,1,21,49093,1.6004,18.556134024384,,,25.68516
45024.4127,3.711373,4.999922,1696999178.074,1,21,49094,1.7,18.556575512906,,,25.68516
45024.5129,3.711503,4.999929,1696999178.174,1,21,49095,1.8002,18.557251483287,,,25.68516
45024.613,3.711518,4.999927,1696999178.274,1,21,49096,1.9003,18.557319059186,,,25.68516
45024.7131,3.711554,4.999928,1696999178.3739998,1,21,49097,2.0004,18.557502768112,,,25.68516
45024.8132,3.711672,4.999923,1696999178.474,1,21,49098,2.1005,18.558074201256,,,25.68516
45024.9128,3.711742,4.999923,1696999178.574,1,21,49099,2.2001,18.558424195866,,,25.68516
45025.013,3.711833,4.999911,1696999178.674,1,21,49100,2.3003,18.558834646863,,,25.68516
45025.113,3.711945,4.999907,1696999178.774,1,21,49101,2.4003,18.559379789115,,,25.83544
45025.2133,3.711997,4.999897,1696999178.8739998,1,21,49102,2.5006,18.559602664309,,,25.83544
45025.3132,3.712085,4.999889,1696999178.974,1,21,49103,2.6005,18.560012958565,,,25.83544
45025.4128,3.712169,4.999903,1696999179.074,1,21,49104,2.7001,18.560484919607,,,25.83544
45025.5129,3.712224,4.99992,1696999179.174,1,21,49105,2.8002,18.56082302208,,,25.83544
45025.6131,3.712313,4.999922,1696999179.274,1,21,49106,2.9004,18.561275439586,,,25.83544
45025.7127,3.712354,4.999909,1696999179.3739998,1,21,49107,3.0,18.561432175786,,,25.83544
45025.8128,3.712463,4.999907,1696999179.474,1,21,49108,3.1001,18.561969740941,,,25.81751
45025.9129,3.71255,4.9999,1696999179.574,1,21,49109,3.2002,18.562378745,,,25.81751
45026.0131,3.712602,4.999902,1696999179.674,1,21,49110,3.3004,18.562646165004,,,25.81751
45026.1133,3.712636,4.999877,1696999179.774,1,21,49111,3.4006,18.562723345772,,,25.81751
45026.2127,3.712718,4.999884,1696999179.8739998,1,21,49112,3.5,18.563159324712,,,25.81751
45026.3128,3.712718,4.999886,1696999179.974,1,21,49113,3.6001,18.563166750148,,,25.81751
45026.413,3.712878,4.999888,1696999180.074,1,21,49114,3.7003,18.563974157664,,,25.81751
45026.5132,3.712954,4.999901,1696999180.174,1,21,49115,3.8005,18.564402417554,,,25.69088
45026.6128,3.71304,4.999906,1696999180.274,1,21,49116,3.9001,18.56485097424,,,25.69088
45026.713,3.713038,4.999904,1696999180.3739998,1,21,49117,4.0003,18.564833548352,,,25.69088
45026.813,3.713159,4.999886,1696999180.474,1,21,49118,4.1003,18.565371699874,,,25.69088
45026.9131,3.713158,4.999885,1696999180.574,1,21,49119,4.2004,18.56536298683,,,25.69088
45027.0132,3.7133,4.999898,1696999180.674,1,21,49120,4.3005,18.5661212434,,,25.69088
45027.1127,3.713317,4.999901,1696999180.774,1,21,49121,4.4,18.566217381617,,,25.69088
45027.2128,3.713393,4.999911,1696999180.8739998,1,21,49122,4.5001,18.566634508023,,,25.64411
45027.3132,3.713472,4.999911,1696999180.974,1,21,49123,4.6005,18.567029500992,,,25.64411
45027.4131,3.713515,4.999943,1696999181.074,1,21,49124,4.7004,18.567363329645,,,25.64411
45027.5132,3.713584,4.99994,1696999181.174,1,21,49125,4.8005,18.56769718496,,,25.64411
45027.6128,3.713649,4.999932,1696999181.274,1,21,49126,4.9001,18.567992471868,,,25.64411
45027.7129,3.713675,4.999912,1696999181.3739998,1,21,49127,5.0002,18.5680481966,,,25.64411
45027.7133,3.713675,4.999912,1696999181.3739998,1,21,49128,5.0006,18.5680481966,0.002451772,,25.6441099991613
45027.8436,3.686873,0.0,1696999181.5049999,1,22,49129,0.1003,0.0,,,25.64411
45027.9437,3.686809,0.0,1696999181.605,1,22,49130,0.2004,0.0,,,25.80609
45028.0439,3.686736,0.0,1696999181.705,1,22,49131,0.3006,0.0,,,25.80609
45028.1434,3.686656,0.0,1696999181.8049998,1,22,49132,0.4001,0.0,,,25.80609
45028.2435,3.6866,0.0,1696999181.905,1,22,49133,0.5002,0.0,,,25.80609
45028.3437,3.686527,0.0,1696999182.0049999,1,22,49134,0.6004,0.0,,,25.80609
45028.4438,3.686524,0.0,1696999182.105,1,22,49135,0.7005,0.0,,,25.80609
45028.5434,3.686488,0.0,1696999182.205,1,22,49136,0.8001,0.0,,,25.80609
45028.6434,3.686471,0.0,1696999182.3049998,1,22,49137,0.9001,0.0,,,25.87454
45028.7436,3.686317,0.0,1696999182.405,1,22,49138,1.0003,0.0,,,25.87454
45028.8437,3.686393,0.0,1696999182.5049999,1,22,49139,1.1004,0.0,,,25.87454
45028.9438,3.686351,0.0,1696999182.605,1,22,49140,1.2005,0.0,,,25.87454
45029.0436,3.686309,0.0,1696999182.705,1,22,49141,1.3003,0.0,,,25.87454
45029.1434,3.686308,0.0,1696999182.8049998,1,22,49142,1.4001,0.0,,,25.87454
45029.2435,3.68624,0.0,1696999182.905,1,22,49143,1.5002,0.0,,,25.87454
45029.3438,3.686205,0.0,1696999183.0049999,1,22,49144,1.6005,0.0,,,25.72967
45029.4433,3.686229,0.0,1696999183.1039999,1,22,49145,1.7,0.0,,,25.72967
45029.5433,3.686129,0.0,1696999183.204,1,22,49146,1.8,0.0,,,25.72967
45029.6437,3.686163,0.0,1696999183.3049998,1,22,49147,1.9004,0.0,,,25.72967
45029.7437,3.686128,0.0,1696999183.405,1,22,49148,2.0004,0.0,,,25.72967
45029.8438,3.68608,0.0,1696999183.5049999,1,22,49149,2.1005,0.0,,,25.72967
45029.9435,3.686034,0.0,1696999183.605,1,22,49150,2.2002,0.0,,,25.72967
45030.0434,3.686076,0.0,1696999183.705,1,22,49151,2.3001,0.0,,,25.66377
45030.1435,3.686028,0.0,1696999183.8049998,1,22,49152,2.4002,0.0,,,25.66377
45030.2435,3.686046,0.0,1696999183.905,1,22,49153,2.5002,0.0,,,25.66377
45030.3433,3.685991,0.0,1696999184.004,1,22,49154,2.6,0.0,,,25.66377
45030.4433,3.68595,0.0,1696999184.1039999,1,22,49155,2.7,0.0,,,25.66377
45030.5435,3.685983,0.0,1696999184.205,1,22,49156,2.8002,0.0,,,25.66377
45030.6436,3.685941,0.0,1696999184.3049998,1,22,49157,2.9003,0.0,,,25.66377
45030.7436,3.685992,0.0,1696999184.405,1,22,49158,3.0003,0.0,,,25.71484
45030.8438,3.685872,0.0,1696999184.5049999,1,22,49159,3.1005,0.0,,,25.71484
45030.9433,3.685898,0.0,1696999184.6039999,1,22,49160,3.2,0.0,,,25.71484
45031.0436,3.68588,0.0,1696999184.705,1,22,49161,3.3003,0.0,,,25.71484
45031.1435,3.685845,0.0,1696999184.8049998,1,22,49162,3.4002,0.0,,,25.71484
45031.2435,3.685824,0.0,1696999184.905,1,22,49163,3.5002,0.0,,,25.71484
45031.3433,3.685795,0.0,1696999185.004,1,22,49164,3.6,0.0,,,25.71484
45031.4436,3.685794,0.0,1696999185.105,1,22,49165,3.7003,0.0,,,25.71484
45031.5437,3.685882,0.0,1696999185.205,1,22,49166,3.8004,0.0,,,25.81836
45031.6434,3.685784,0.0,1696999185.3049998,1,22,49167,3.9001,0.0,,,25.81836
45031.7433,3.68574,0.0,1696999185.4039998,1,22,49168,4.0,0.0,,,25.81836
45031.8435,3.685776,0.0,1696999185.5049999,1,22,49169,4.1002,0.0,,,25.81836
45031.9434,3.685764,0.0,1696999185.605,1,22,49170,4.2001,0.0,,,25.81836
45032.0435,3.685704,0.0,1696999185.705,1,22,49171,4.3002,0.0,,,25.81836
45032.1438,3.685703,0.0,1696999185.8049998,1,22,49172,4.4005,0.0,,,25.81836
45032.2437,3.685655,0.0,1696999185.905,1,22,49173,4.5004,0.0,,,25.79041
45032.3437,3.685693,0.0,1696999186.0049999,1,22,49174,4.6004,0.0,,,25.79041
45032.4433,3.685647,0.0,1696999186.1039999,1,22,49175,4.7,0.0,,,25.79041
45032.5435,3.685689,0.0,1696999186.205,1,22,49176,4.8002,0.0,,,25.79041
45032.6437,3.685625,0.0,1696999186.3049998,1,22,49177,4.9004,0.0,,,25.79041
45032.7436,3.685661,0.0,1696999186.405,1,22,49178,5.0003,0.0,,,25.79041
45032.8437,3.685653,0.0,1696999186.5049999,1,22,49179,5.1004,0.0,,,25.79041
45032.9436,3.685633,0.0,1696999186.605,1,22,49180,5.2003,0.0,,,25.6464
45033.0435,3.685625,0.0,1696999186.705,1,22,49181,5.3002,0.0,,,25.6464
45033.1437,3.68558,0.0,1696999186.8049998,1,22,49182,5.4004,0.0,,,25.6464
45033.244,3.685522,0.0,1696999186.905,1,22,49183,5.5007,0.0,,,25.6464
45033.3436,3.685558,0.0,1696999187.0049999,1,22,49184,5.6003,0.0,,,25.6464
45033.4435,3.68553,0.0,1696999187.105,1,22,49185,5.7002,0.0,,,25.6464
45033.5437,3.685557,0.0,1696999187.205,1,22,49186,5.8004,0.0,,,25.6464
45033.6433,3.685486,0.0,1696999187.304,1,22,49187,5.9,0.0,,,25.73109
45033.7433,3.685554,0.0,1696999187.4039998,1,22,49188,6.0,0.0,,,25.73109
45033.8435,3.685538,0.0,1696999187.5049999,1,22,49189,6.1002,0.0,,,25.73109
45033.9436,3.685519,0.0,1696999187.605,1,22,49190,6.2003,0.0,,,25.73109
45034.0436,3.685478,0.0,1696999187.705,1,22,49191,6.3003,0.0,,,25.73109
45034.1437,3.685429,0.0,1696999187.8049998,1,22,49192,6.4004,0.0,,,25.73109
45034.2433,3.68547,0.0,1696999187.9039998,1,22,49193,6.5,0.0,,,25.73109
45034.3434,3.685422,0.0,1696999188.0049999,1,22,49194,6.6001,0.0,,,25.82408
45034.4437,3.685477,0.0,1696999188.105,1,22,49195,6.7004,0.0,,,25.82408
45034.5434,3.685415,0.0,1696999188.205,1,22,49196,6.8001,0.0,,,25.82408
45034.6438,3.685442,0.0,1696999188.3049998,1,22,49197,6.9005,0.0,,,25.82408
45034.7435,3.685474,0.0,1696999188.405,1,22,49198,7.0002,0.0,,,25.82408
45034.8435,3.685398,0.0,1696999188.5049999,1,22,49199,7.1002,0.0,,,25.82408
45034.9436,3.685468,0.0,1696999188.605,1,22,49200,7.2003,0.0,,,25.82408
45035.0436,3.685376,0.0,1696999188.705,1,22,49201,7.3003,0.0,,,25.77103
45035.1434,3.685322,0.0,1696999188.8049998,1,22,49202,7.4001,0.0,,,25.77103
45035.2434,3.685353,0.0,1696999188.905,1,22,49203,7.5001,0.0,,,25.77103
45035.3436,3.685412,0.0,1696999189.0049999,1,22,49204,7.6003,0.0,,,25.77103
45035.4435,3.685359,0.0,1696999189.105,1,22,49205,7.7002,0.0,,,25.77103
45035.5439,3.685327,0.0,1696999189.205,1,22,49206,7.8006,0.0,,,25.77103
45035.6433,3.685331,0.0,1696999189.304,1,22,49207,7.9,0.0,,,25.77103
45035.7434,3.68535,0.0,1696999189.405,1,22,49208,8.0001,0.0,,,25.59447
45035.8436,3.685332,0.0,1696999189.5049999,1,22,49209,8.1003,0.0,,,25.59447
45035.9437,3.685334,0.0,1696999189.605,1,22,49210,8.2004,0.0,,,25.59447
45036.0438,3.685322,0.0,1696999189.705,1,22,49211,8.3005,0.0,,,25.59447
45036.1433,3.685342,0.0,1696999189.804,1,22,49212,8.4,0.0,,,25.59447
45036.2436,3.685258,0.0,1696999189.905,1,22,49213,8.5003,0.0,,,25.59447
45036.3437,3.685298,0.0,1696999190.0049999,1,22,49214,8.6004,0.0,,,25.59447
45036.4435,3.685325,0.0,1696999190.105,1,22,49215,8.7002,0.0,,,25.59447
45036.5434,3.685215,0.0,1696999190.205,1,22,49216,8.8001,0.0,,,25.71856
45036.6435,3.685272,0.0,1696999190.3049998,1,22,49217,8.9002,0.0,,,25.71856
45036.7438,3.685256,0.0,1696999190.405,1,22,49218,9.0005,0.0,,,25.71856
45036.8438,3.685213,0.0,1696999190.5049999,1,22,49219,9.1005,0.0,,,25.71856
45036.9433,3.685271,0.0,1696999190.6039999,1,22,49220,9.2,0.0,,,25.71856
45037.0435,3.685236,0.0,1696999190.705,1,22,49221,9.3002,0.0,,,25.71856
45037.1434,3.685297,0.0,1696999190.8049998,1,22,49222,9.4001,0.0,,,25.71856
45037.2437,3.685217,0.0,1696999190.905,1,22,49223,9.5004,0.0,,,25.81977
45037.3435,3.685231,0.0,1696999191.0049999,1,22,49224,9.6002,0.0,,,25.81977
45037.4438,3.685194,0.0,1696999191.105,1,22,49225,9.7005,0.0,,,25.81977
45037.5437,3.68515,0.0,1696999191.205,1,22,49226,9.8004,0.0,,,25.81977
45037.6437,3.685136,0.0,1696999191.3049998,1,22,49227,9.9004,0.0,,,25.81977
45037.7438,3.685196,0.0,1696999191.405,1,22,49228,10.0005,0.0,,,25.81977
45037.8434,3.685196,0.0,1696999191.5049999,1,22,49229,10.1001,0.0,,,25.81977
45037.9435,3.685092,0.0,1696999191.605,1,22,49230,10.2002,0.0,,,25.80951
45038.0438,3.685227,0.0,1696999191.705,1,22,49231,10.3005,0.0,,,25.80951
45038.1436,3.685135,0.0,1696999191.8049998,1,22,49232,10.4003,0.0,,,25.80951
45038.2438,3.685194,0.0,1696999191.905,1,22,49233,10.5005,0.0,,,25.80951
45038.3433,3.685144,0.0,1696999192.004,1,22,49234,10.6,0.0,,,25.80951
45038.4435,3.685128,0.0,1696999192.105,1,22,49235,10.7002,0.0,,,25.80951
45038.5438,3.68514,0.0,1696999192.205,1,22,49236,10.8005,0.0,,,25.80951
45038.6438,3.685136,0.0,1696999192.3049998,1,22,49237,10.9005,0.0,,,25.71827
45038.7435,3.685116,0.0,1696999192.405,1,22,49238,11.0002,0.0,,,25.71827
45038.8433,3.685081,0.0,1696999192.504,1,22,49239,11.1,0.0,,,25.71827
45038.9436,3.685059,0.0,1696999192.605,1,22,49240,11.2003,0.0,,,25.71827
45039.0435,3.685096,0.0,1696999192.705,1,22,49241,11.3002,0.0,,,25.71827
45039.1436,3.685066,0.0,1696999192.8049998,1,22,49242,11.4003,0.0,,,25.71827
