test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_count,ambient_temperature_celsius,record_index,step_time_second,step_cumulative_capacity_ah,step_cumulative_energy_wh,temperature_t1_celsius
70330.32,2.8437,0.0,1562054460.0,2,8,26.6965,2574,2873.23998,0.0,0.0,27.0491
70360.32,2.8443,0.0,1562054460.0,2,8,26.6799,2575,2903.23998,0.0,0.0,27.0491
70390.32,2.8447,0.0,1562054520.0,2,8,26.6799,2576,2933.23998,0.0,0.0,27.0324
70420.32,2.8453,0.0,1562054520.0,2,8,26.7463,2577,2963.23998,0.0,0.0,27.0824
70450.32,2.8457,0.0,1562054580.0,2,8,26.7629,2578,2993.23998,0.0,0.0,27.0324
70480.32,2.8463,0.0,1562054580.0,2,8,26.7297,2579,3023.23998,0.0,0.0,26.999
70510.32,2.8467,0.0,1562054640.0,2,8,26.7297,2580,3053.23998,0.0,0.0,27.0657
70540.32,2.8472,0.0,1562054640.0,2,8,26.7297,2581,3083.23998,0.0,0.0,27.0491
70570.32,2.8476,0.0,1562054700.0,2,8,26.7297,2582,3113.23998,0.0,0.0,27.0657
70600.32,2.8482,0.0,1562054700.0,2,8,26.7297,2583,3143.23998,0.0,0.0,27.0657
70630.32,2.8486,0.0,1562054760.0,2,8,26.7297,2584,3173.23998,0.0,0.0,27.0491
70660.32,2.8492,0.0,1562054760.0,2,8,26.7297,2585,3203.23998,0.0,0.0,27.0491
70690.32,2.8498,0.0,1562054820.0,2,8,26.7297,2586,3233.23998,0.0,0.0,27.0491
70720.32,2.8502,0.0,1562054820.0,2,8,26.7463,2587,3263.23998,0.0,0.0,27.0491
70750.32,2.8508,0.0,1562054880.0,2,8,26.7463,2588,3293.23998,0.0,0.0,27.0491
70780.32,2.8511,0.0,1562054880.0,2,8,26.7463,2589,3323.23998,0.0,0.0,27.0491
70810.32,2.8515,0.0,1562054940.0,2,8,26.7463,2590,3353.23998,0.0,0.0,27.0491
70840.32,2.8521,0.0,1562054940.0,2,8,26.7297,2591,3383.23998,0.0,0.0,27.0324
70870.32,2.8527,0.0,1562055000.0,2,8,26.7463,2592,3413.23998,0.0,0.0,27.0491
70900.32,2.8531,0.0,1562055000.0,2,8,26.7463,2593,3443.23998,0.0,0.0,27.0491
70930.32,2.8536,0.0,1562055060.0,2,8,26.7629,2594,3473.23998,0.0,0.0,27.0491
70960.32,2.854,0.0,1562055060.0,2,8,26.7463,2595,3503.23998,0.0,0.0,27.0491
70990.32,2.8547,0.0,1562055120.0,2,8,26.7463,2596,3533.23998,0.0,0.0,27.0324
71020.32,2.855,0.0,1562055120.0,2,8,26.7463,2597,3563.23998,0.0,0.0,27.0324
71050.32,2.8554,0.0,1562055180.0,2,8,26.7463,2598,3593.23998,0.0,0.0,27.0324
71080.32,2.8557,0.0,1562055180.0,2,8,26.7463,2599,3623.23998,0.0,0.0,27.0324
71110.32,2.8562,0.0,1562055240.0,2,8,26.7463,2600,3653.23998,0.0,0.0,27.0324
71140.32,2.8566,0.0,1562055240.0,2,8,26.7629,2601,3683.23998,0.0,0.0,27.0324
71170.32,2.8571,0.0,1562055300.0,2,8,26.6965,2602,3713.23998,0.0,0.0,26.9823
71200.32,2.8574,0.0,1562055300.0,2,8,26.6799,2603,3743.23998,0.0,0.0,26.9823
71230.32,2.8577,0.0,1562055360.0,2,8,26.6965,2604,3773.23998,0.0,0.0,26.9823
71260.32,2.8583,0.0,1562055360.0,2,8,26.7131,2605,3803.23998,0.0,0.0,26.9823
71290.32,2.8585,0.0,1562055420.0,2,8,26.7131,2606,3833.23998,0.0,0.0,26.9823
71320.32,2.8591,0.0,1562055420.0,2,8,26.6965,2607,3863.23998,0.0,0.0,26.9657
71350.32,2.8594,0.0,1562055480.0,2,8,26.6965,2608,3893.23998,0.0,0.0,26.9657
71380.32,2.8598,0.0,1562055480.0,2,8,26.6965,2609,3923.23998,0.0,0.0,26.9823
71410.32,2.8602,0.0,1562055540.0,2,8,26.6965,2610,3953.23998,0.0,0.0,26.9657
71440.32,2.8608,0.0,1562055540.0,2,8,26.6965,2611,3983.23998,0.0,0.0,26.9823
71470.32,2.8609,0.0,1562055600.0,2,8,26.6965,2612,4013.23998,0.0,0.0,26.9657
71500.32,2.8614,0.0,1562055600.0,2,8,26.7131,2613,4043.23998,0.0,0.0,26.9823
71530.32,2.8618,0.0,1562055660.0,2,8,26.7297,2614,4073.23998,0.0,0.0,27.0157
71560.32,2.8621,0.0,1562055660.0,2,8,26.7463,2615,4103.23998,0.0,0.0,27.0157
71590.32,2.8624,0.0,1562055720.0,2,8,26.7629,2616,4133.23998,0.0,0.0,26.9657
71620.32,2.8627,0.0,1562055720.0,2,8,26.7131,2617,4163.23998,0.0,0.0,26.949
71650.32,2.8632,0.0,1562055780.0,2,8,26.7297,2618,4193.23998,0.0,0.0,26.9657
71680.32,2.8634,0.0,1562055780.0,2,8,26.7297,2619,4223.23998,0.0,0.0,26.9823
71710.32,2.864,0.0,1562055840.0,2,8,26.7463,2620,4253.23998,0.0,0.0,26.999
71740.32,2.8644,0.0,1562055840.0,2,8,26.7463,2621,4283.23998,0.0,0.0,26.999
71770.32,2.8646,0.0,1562055900.0,2,8,26.7297,2622,4313.23998,0.0,0.0,26.9823
71800.32,2.8649,0.0,1562055900.0,2,8,26.7297,2623,4343.23998,0.0,0.0,26.9657
71830.32,2.8652,0.0,1562055960.0,2,8,26.7297,2624,4373.23998,0.0,0.0,26.949
71860.32,2.8658,0.0,1562055960.0,2,8,26.7131,2625,4403.23998,0.0,0.0,26.949
71890.32,2.8661,0.0,1562056020.0,2,8,26.6965,2626,4433.23998,0.0,0.0,26.9323
71920.32,2.8664,0.0,1562056020.0,2,8,26.7629,2627,4463.23998,0.0,0.0,26.9323
71950.32,2.8667,0.0,1562056080.0,2,8,26.7297,2628,4493.23998,0.0,0.0,26.8989
71980.32,2.867,0.0,1562056080.0,2,8,26.7629,2629,4523.23998,0.0,0.0,26.999
72010.32,2.8673,0.0,1562056140.0,2,8,26.7629,2630,4553.23998,0.0,0.0,26.9323
72040.32,2.8678,0.0,1562056140.0,2,8,26.7629,2631,4583.23998,0.0,0.0,26.9156
72070.32,2.8681,0.0,1562056200.0,2,8,26.7629,2632,4613.23998,0.0,0.0,26.9323
72100.32,2.8682,0.0,1562056200.0,2,8,26.7131,2633,4643.23998,0.0,0.0,26.9323
72130.32,2.8685,0.0,1562056260.0,2,8,26.7131,2634,4673.23998,0.0,0.0,26.9156
72160.32,2.869,0.0,1562056260.0,2,8,26.7629,2635,4703.23998,0.0,0.0,26.9323
72190.32,2.869,0.0,1562056320.0,2,8,26.7131,2636,4733.23998,0.0,0.0,26.9156
72220.32,2.8696,0.0,1562056320.0,2,8,26.7629,2637,4763.23998,0.0,0.0,26.949
72250.32,2.8698,0.0,1562056380.0,2,8,26.7463,2638,4793.23998,0.0,0.0,26.9657
72280.32,2.8701,0.0,1562056380.0,2,8,26.7297,2639,4823.23998,0.0,0.0,26.9657
72310.32,2.8705,0.0,1562056440.0,2,8,26.7463,2640,4853.23998,0.0,0.0,26.999
72340.32,2.8705,0.0,1562056440.0,2,8,26.7463,2641,4883.23998,0.0,0.0,26.9823
72370.32,2.871,0.0,1562056500.0,2,8,26.7629,2642,4913.23998,0.0,0.0,26.9156
72400.32,2.8713,0.0,1562056500.0,2,8,26.7795,2643,4943.23998,0.0,0.0,26.9323
72430.32,2.8717,0.0,1562056560.0,2,8,26.7297,2644,4973.23998,0.0,0.0,26.9323
72460.32,2.8722,0.0,1562056560.0,2,8,26.7131,2645,5003.23998,0.0,0.0,26.9323
72490.32,2.8722,0.0,1562056620.0,2,8,26.7629,2646,5033.23998,0.0,0.0,26.9156
72520.32,2.8725,0.0,1562056620.0,2,8,26.7795,2647,5063.23998,0.0,0.0,26.9156
72550.32,2.8728,0.0,1562056680.0,2,8,26.7463,2648,5093.23998,0.0,0.0,26.9323
72580.32,2.873,0.0,1562056680.0,2,8,26.7297,2649,5123.23998,0.0,0.0,26.9156
72610.32,2.8734,0.0,1562056740.0,2,8,26.7795,2650,5153.23998,0.0,0.0,26.8989
72640.32,2.8737,0.0,1562056740.0,2,8,26.7795,2651,5183.23998,0.0,0.0,26.949
72670.32,2.8739,0.0,1562056800.0,2,8,26.7629,2652,5213.23998,0.0,0.0,26.949
72700.32,2.8742,0.0,1562056800.0,2,8,26.7629,2653,5243.23998,0.0,0.0,26.9657
72730.32,2.8743,0.0,1562056860.0,2,8,26.7463,2654,5273.23998,0.0,0.0,26.9323
72760.32,2.875,0.0,1562056860.0,2,8,26.7629,2655,5303.23998,0.0,0.0,26.949
72790.32,2.875,0.0,1562056920.0,2,8,26.7629,2656,5333.23998,0.0,0.0,26.9657
72820.32,2.8753,0.0,1562056920.0,2,8,26.7795,2657,5363.23998,0.0,0.0,26.949
72850.32,2.8754,0.0,1562056980.0,2,8,26.7629,2658,5393.23998,0.0,0.0,26.9657
72880.32,2.8757,0.0,1562056980.0,2,8,26.7795,2659,5423.23998,0.0,0.0,26.9657
72910.32,2.876,0.0,1562057040.0,2,8,26.7795,2660,5453.23998,0.0,0.0,26.9657
72940.32,2.8762,0.0,1562057040.0,2,8,26.7795,2661,5483.23998,0.0,0.0,26.9657
72970.32,2.8766,0.0,1562057100.0,2,8,26.7795,2662,5513.23998,0.0,0.0,26.949
73000.32,2.8769,0.0,1562057100.0,2,8,26.7795,2663,5543.23998,0.0,0.0,26.949
73030.32,2.8771,0.0,1562057160.0,2,8,26.7463,2664,5573.23998,0.0,0.0,26.949
73060.32,2.8772,0.0,1562057160.0,2,8,26.7463,2665,5603.23998,0.0,0.0,26.9323
73090.32,2.8775,0.0,1562057220.0,2,8,26.7629,2666,5633.23998,0.0,0.0,26.949
73120.32,2.8779,0.0,1562057220.0,2,8,26.7795,2667,5663.23998,0.0,0.0,26.9657
73150.32,2.8783,0.0,1562057280.0,2,8,26.7961,2668,5693.23998,0.0,0.0,26.9156
73180.32,2.8782,0.0,1562057280.0,2,8,26.7463,2669,5723.23998,0.0,0.0,26.949
73210.32,2.8785,0.0,1562057340.0,2,8,26.7629,2670,5753.23998,0.0,0.0,26.9657
73240.32,2.8788,0.0,1562057340.0,2,8,26.7795,2671,5783.23998,0.0,0.0,26.9823
73270.32,2.8792,0.0,1562057400.0,2,8,26.7795,2672,5813.23998,0.0,0.0,26.9657
73300.32,2.8792,0.0,1562057400.0,2,8,26.7961,2673,5843.23998,0.0,0.0,26.9823
73330.32,2.8797,0.0,1562057460.0,2,8,26.7795,2674,5873.23998,0.0,0.0,26.8989
73360.32,2.8797,0.0,1562057460.0,2,8,26.7961,2675,5903.23998,0.0,0.0,26.8989
73390.32,2.8801,0.0,1562057520.0,2,8,26.7961,2676,5933.23998,0.0,0.0,26.8989
73420.32,2.8803,0.0,1562057520.0,2,8,26.7629,2677,5963.23998,0.0,0.0,26.9156
73450.32,2.8806,0.0,1562057580.0,2,8,26.7629,2678,5993.23998,0.0,0.0,26.9156
73480.32,2.8808,0.0,1562057580.0,2,8,26.7961,2679,6023.23998,0.0,0.0,26.949
73510.32,2.8811,0.0,1562057640.0,2,8,26.7795,2680,6053.23998,0.0,0.0,26.9657
73540.32,2.8812,0.0,1562057640.0,2,8,26.7961,2681,6083.23998,0.0,0.0,26.8989
73570.32,2.8814,0.0,1562057700.0,2,8,26.8127,2682,6113.23998,0.0,0.0,26.8989
73600.32,2.8815,0.0,1562057700.0,2,8,26.7795,2683,6143.23998,0.0,0.0,26.9323
73630.32,2.8818,0.0,1562057760.0,2,8,26.7629,2684,6173.23998,0.0,0.0,26.8989
73649.64,2.8821,0.0,1562057760.0,2,8,26.8127,2685,6192.55998,0.0,0.0,26.8823
73649.64,2.8975,0.0,1562060460.0,2,8,26.7131,2686,6192.55998,0.0,0.0,26.8989
73649.71998,2.8975,0.0,1562060460.0,2,8,26.7131,2687,6192.64002,0.0,0.0,26.8823
73679.71998,2.8975,0.0,1562060460.0,2,8,26.6965,2688,6222.64002,0.0,0.0,26.8823
73709.71998,2.8978,0.0,1562060520.0,2,8,26.6965,2689,6252.64002,0.0,0.0,26.8823
73739.71998,2.8981,0.0,1562060520.0,2,8,26.7131,2690,6282.64002,0.0,0.0,26.8989
73769.71998,2.8983,0.0,1562060580.0,2,8,26.7131,2691,6312.64002,0.0,0.0,26.8823
73799.71998,2.8981,0.0,1562060580.0,2,8,26.7131,2692,6342.64002,0.0,0.0,26.8656
73829.71998,2.8981,0.0,1562060640.0,2,8,26.7131,2693,6372.64002,0.0,0.0,26.8823
73859.71998,2.8985,0.0,1562060640.0,2,8,26.7131,2694,6402.64002,0.0,0.0,26.8823
73889.71998,2.8986,0.0,1562060700.0,2,8,26.7131,2695,6432.64002,0.0,0.0,26.9156
73919.71998,2.8986,0.0,1562060700.0,2,8,26.7297,2696,6462.64002,0.0,0.0,26.8823
73949.71998,2.8989,0.0,1562060760.0,2,8,26.7131,2697,6492.64002,0.0,0.0,26.8656
73979.71998,2.8992,0.0,1562060760.0,2,8,26.7297,2698,6522.64002,0.0,0.0,26.9323
74009.71998,2.8991,0.0,1562060820.0,2,8,26.6965,2699,6552.64002,0.0,0.0,26.8989
74039.71998,2.8994,0.0,1562060820.0,2,8,26.6965,2700,6582.64002,0.0,0.0,26.8989
74069.71998,2.8997,0.0,1562060880.0,2,8,26.6965,2701,6612.64002,0.0,0.0,26.8823
74099.71998,2.8998,0.0,1562060880.0,2,8,26.7463,2702,6642.64002,0.0,0.0,26.8656
74129.71998,2.9,0.0,1562060940.0,2,8,26.7463,2703,6672.64002,0.0,0.0,26.8489
74159.71998,2.9001,0.0,1562060940.0,2,8,26.7463,2704,6702.64002,0.0,0.0,26.8656
74189.71998,2.9001,0.0,1562061000.0,2,8,26.7297,2705,6732.64002,0.0,0.0,26.8489
74219.71998,2.9001,0.0,1562061000.0,2,8,26.7463,2706,6762.64002,0.0,0.0,26.8656
74249.71998,2.9004,0.0,1562061060.0,2,8,26.7463,2707,6792.64002,0.0,0.0,26.8656
74279.71998,2.9004,0.0,1562061060.0,2,8,26.7131,2708,6822.64002,0.0,0.0,26.8656
74309.71998,2.9007,0.0,1562061120.0,2,8,26.7463,2709,6852.64002,0.0,0.0,26.8656
74339.71998,2.9006,0.0,1562061120.0,2,8,26.7629,2710,6882.64002,0.0,0.0,26.8656
74369.71998,2.9009,0.0,1562061180.0,2,8,26.7131,2711,6912.64002,0.0,0.0,26.8823
74399.71998,2.9009,0.0,1562061180.0,2,8,26.7131,2712,6942.64002,0.0,0.0,26.9156
74429.71998,2.9009,0.0,1562061240.0,2,8,26.7463,2713,6972.64002,0.0,0.0,26.9323
74459.71998,2.9014,0.0,1562061240.0,2,8,26.7463,2714,7002.64002,0.0,0.0,26.9156
74489.71998,2.9014,0.0,1562061300.0,2,8,26.7297,2715,7032.64002,0.0,0.0,26.8989
74519.71998,2.9014,0.0,1562061300.0,2,8,26.7297,2716,7062.64002,0.0,0.0,26.8989
74549.71998,2.9015,0.0,1562061360.0,2,8,26.7131,2717,7092.64002,0.0,0.0,26.8823
74579.71998,2.9018,0.0,1562061360.0,2,8,26.7131,2718,7122.64002,0.0,0.0,26.8989
74609.71998,2.9018,0.0,1562061420.0,2,8,26.7297,2719,7152.64002,0.0,0.0,26.8989
74639.71998,2.9018,0.0,1562061420.0,2,8,26.7297,2720,7182.64002,0.0,0.0,26.8989
74657.08002,2.902,0.0,1562061480.0,2,8,26.7463,2721,7200.0,0.0,0.0,26.8989
74657.11998,2.9587,1.50164,1562061480.0,2,9,26.7463,2722,0.04002,1.55e-05,4.584e-05,26.8989
74657.31,2.9744,1.49966,1562061480.0,2,9,26.7463,2723,0.22998,9.467e-05,0.0002809,26.8989
74657.68998,2.9859,1.49981,1562061480.0,2,9,26.7463,2724,0.61002,0.000253,0.00075301,26.8989
74658.79002,2.9966,1.50011,1562061480.0,2,9,26.7463,2725,1.71,0.00071131,0.00212445,26.8989
74661.04002,3.0068,1.50011,1562061480.0,2,9,26.7463,2726,3.96,0.00164875,0.00493882,26.9156
74663.94,3.017,1.50042,1562061480.0,2,9,26.7463,2727,6.85998,0.00285701,0.00857833,26.9156
74667.28998,3.0271,1.50011,1562061480.0,2,9,26.7463,2728,10.21002,0.00425276,0.0127967,26.9156
74670.87,3.0373,1.49966,1562061480.0,2,9,26.7463,2729,13.78998,0.00574433,0.0173199,26.9156
74674.84998,3.0477,1.49996,1562061480.0,2,9,26.7463,2730,17.77002,0.00740255,0.0223652,26.9156
74679.13998,3.0579,1.50027,1562061480.0,2,9,26.7463,2731,22.06002,0.00918994,0.027822,26.9156
74683.60998,3.068,1.49996,1562061480.0,2,9,26.7463,2732,26.53002,0.0110523,0.0335267,26.8989
74688.54,3.0784,1.50011,1562061480.0,2,9,26.7297,2733,31.45998,0.0131064,0.0398392,26.8989
74693.89998,3.0886,1.49966,1562061480.0,2,9,26.7297,2734,36.82002,0.0153395,0.0467256,26.8989
74699.55,3.0988,1.49981,1562061480.0,2,9,26.7463,2735,42.46998,0.0176936,0.0540087,26.8989
74705.58,3.109,1.49996,1562061480.0,2,9,26.7463,2736,48.49998,0.0202059,0.0618072,26.8823
74712.04998,3.1192,1.50011,1562061540.0,2,9,26.7463,2737,54.97002,0.0229016,0.0702022,26.8989
74719.03998,3.1293,1.49935,1562061540.0,2,9,26.7463,2738,61.96002,0.0258139,0.0793015,26.8823
74726.50998,3.1395,1.49996,1562061540.0,2,9,26.7463,2739,69.43002,0.0289262,0.0890574,26.8656
74734.51998,3.1499,1.4995,1562061540.0,2,9,26.7463,2740,77.44002,0.0322635,0.0995525,26.8489
74743.06998,3.1601,1.49966,1562061540.0,2,9,26.7297,2741,85.99002,0.0358257,0.110792,26.8489
74752.2,3.1702,1.49966,1562061540.0,2,9,26.7297,2742,95.11998,0.0396297,0.122832,26.8656
74761.78998,3.1806,1.50011,1562061540.0,2,9,26.7297,2743,104.71002,0.0436252,0.13552,26.8656
74772.10998,3.1908,1.49966,1562061600.0,2,9,26.7131,2744,115.03002,0.047925,0.149218,26.8656
74782.60998,3.2009,1.50011,1562061600.0,2,9,26.7131,2745,125.53002,0.0522997,0.163199,26.8823
74793.75,3.2111,1.50011,1562061600.0,2,9,26.7297,2746,136.66998,0.0569411,0.178079,26.8823
74805.52998,3.2212,1.4995,1562061600.0,2,9,26.7297,2747,148.45002,0.0618491,0.193864,26.8989
74818.00998,3.2317,1.49996,1562061600.0,2,9,26.7297,2748,160.93002,0.0670487,0.21064,26.9156
74831.46,3.2419,1.49996,1562061660.0,2,9,26.7297,2749,174.37998,0.0726525,0.228778,26.9323
74845.02,3.252,1.49996,1562061660.0,2,9,26.7297,2750,187.93998,0.0783022,0.247123,26.9323
74859.31998,3.2621,1.49996,1562061660.0,2,9,26.7463,2751,202.24002,0.0842602,0.266529,26.949
74874.19998,3.2723,1.49981,1562061660.0,2,9,26.7297,2752,217.12002,0.0904598,0.286784,26.9657
74890.18002,3.2825,1.49981,1562061720.0,2,9,26.7463,2753,233.1,0.0971177,0.308604,26.9657
74907.3,3.2927,1.49996,1562061720.0,2,9,26.7463,2754,250.21998,0.104251,0.332055,26.999
74924.86998,3.303,1.49996,1562061720.0,2,9,26.7629,2755,267.79002,0.111571,0.356197,27.0157
74943.55002,3.313,1.49981,1562061720.0,2,9,26.7629,2756,286.47,0.119354,0.381944,27.0324
74962.87998,3.3231,1.49966,1562061780.0,2,9,26.7463,2757,305.80002,0.127407,0.408667,27.0491
74983.51002,3.3333,1.49996,1562061780.0,2,9,26.7463,2758,326.43,0.136003,0.437274,27.0657
75006.13002,3.3434,1.49981,1562061780.0,2,9,26.7297,2759,349.05,0.145427,0.468736,27.0657
75030.01002,3.3535,1.50027,1562061840.0,2,9,26.7297,2760,372.93,0.155376,0.502052,27.0991
75056.17002,3.3635,1.49996,1562061840.0,2,9,26.7297,2761,399.09,0.166276,0.538659,27.1325
75085.12998,3.3736,1.49981,1562061900.0,2,9,26.7463,2762,428.05002,0.178342,0.579306,27.1992
75115.12998,3.3826,1.50011,1562061900.0,2,9,26.7297,2763,458.05002,0.190841,0.621531,27.2325
75145.12998,3.3904,1.49966,1562061960.0,2,9,26.7297,2764,488.05002,0.20334,0.663863,27.2659
75175.12998,3.3973,1.50011,1562061960.0,2,9,26.7297,2765,518.05002,0.215839,0.706285,27.3326
75205.12998,3.4028,1.50042,1562062020.0,2,9,26.7463,2766,548.05002,0.228339,0.748783,27.416
75235.12998,3.4079,1.49981,1562062020.0,2,9,26.7629,2767,578.05002,0.240838,0.791349,27.4827
75265.12998,3.4128,1.49981,1562062080.0,2,9,26.7795,2768,608.05002,0.253337,0.833976,27.5494
75295.12998,3.417,1.49966,1562062080.0,2,9,26.7629,2769,638.05002,0.265836,0.87666,27.6495
75325.12998,3.4215,1.50011,1562062140.0,2,9,26.7629,2770,668.05002,0.278335,0.9194,27.6995
75355.12998,3.4258,1.49981,1562062140.0,2,9,26.7795,2771,698.05002,0.290835,0.962193,27.7829
75385.12998,3.4299,1.49996,1562062200.0,2,9,26.7795,2772,728.05002,0.303334,1.00504,27.8496
75415.12998,3.4339,1.49981,1562062200.0,2,9,26.7795,2773,758.05002,0.315833,1.04794,27.8997
75445.12998,3.4383,1.49966,1562062260.0,2,9,26.7629,2774,788.05002,0.328332,1.09089,27.9664
75475.12998,3.4423,1.49996,1562062260.0,2,9,26.7795,2775,818.05002,0.340831,1.13389,28.0164
75505.12998,3.4464,1.49935,1562062320.0,2,9,26.7795,2776,848.05002,0.353331,1.17694,28.0665
75535.12998,3.4501,1.49996,1562062320.0,2,9,26.7795,2777,878.05002,0.36583,1.22004,28.1332
75565.12998,3.4542,1.49981,1562062380.0,2,9,26.7961,2778,908.05002,0.378329,1.2632,28.2166
75595.12998,3.4575,1.49981,1562062380.0,2,9,26.7961,2779,938.05002,0.390828,1.30639,28.2166
75625.12998,3.4606,1.49966,1562062440.0,2,9,26.7795,2780,968.05002,0.403327,1.34963,28.2833
75655.12998,3.4633,1.49966,1562062440.0,2,9,26.7795,2781,998.05002,0.415827,1.3929,28.3333
75685.12998,3.4656,1.49996,1562062500.0,2,9,26.7795,2782,1028.05002,0.428326,1.43621,28.3667
75715.12998,3.4676,1.49966,1562062500.0,2,9,26.7795,2783,1058.05002,0.440825,1.47954,28.3834
75745.12998,3.4696,1.50011,1562062560.0,2,9,26.8293,2784,1088.05002,0.453324,1.52289,28.4167
75775.12998,3.4714,1.49966,1562062560.0,2,9,26.8459,2785,1118.05002,0.465823,1.56627,28.4501
75805.12998,3.4733,1.50042,1562062620.0,2,9,26.8293,2786,1148.05002,0.478323,1.60968,28.5335
75835.12998,3.4752,1.49981,1562062620.0,2,9,26.8625,2787,1178.05002,0.490822,1.6531,28.5001
75865.12998,3.4771,1.49996,1562062680.0,2,9,26.8459,2788,1208.05002,0.503321,1.69655,28.5335
75895.12998,3.4791,1.49935,1562062680.0,2,9,26.8127,2789,1238.05002,0.51582,1.74003,28.5668
75925.12998,3.4812,1.49981,1562062740.0,2,9,26.8127,2790,1268.05002,0.528319,1.78353,28.5668
75955.12998,3.4833,1.49981,1562062740.0,2,9,26.8127,2791,1298.05002,0.540819,1.82706,28.6169
75985.12998,3.4853,1.50011,1562062800.0,2,9,26.8127,2792,1328.05002,0.553318,1.87061,28.6002
76015.12998,3.4874,1.50027,1562062800.0,2,9,26.7961,2793,1358.05002,0.565817,1.91419,28.6002
76045.12998,3.4896,1.50011,1562062860.0,2,9,26.8791,2794,1388.05002,0.578316,1.95779,28.6169
76075.12998,3.4919,1.50042,1562062860.0,2,9,26.8127,2795,1418.05002,0.590815,2.00142,28.6336
76105.12998,3.494,1.49996,1562062920.0,2,9,26.8127,2796,1448.05002,0.603315,2.04508,28.6336
76135.12998,3.4961,1.50011,1562062920.0,2,9,26.8293,2797,1478.05002,0.615814,2.08877,28.6669
76165.12998,3.4987,1.50011,1562062980.0,2,9,26.8459,2798,1508.05002,0.628313,2.13249,28.6836
76195.12998,3.5007,1.49966,1562062980.0,2,9,26.8293,2799,1538.05002,0.640812,2.17623,28.6669
76225.12998,3.503,1.50027,1562063040.0,2,9,26.8459,2800,1568.05002,0.653311,2.22,28.6836
76255.12998,3.5051,1.49996,1562063040.0,2,9,26.8459,2801,1598.05002,0.665811,2.2638,28.6669
76285.12998,3.5073,1.49996,1562063100.0,2,9,26.8127,2802,1628.05002,0.67831,2.30762,28.6836
76315.12998,3.5096,1.50011,1562063100.0,2,9,26.8127,2803,1658.05002,0.690809,2.35148,28.6502
76345.12998,3.5122,1.4995,1562063160.0,2,9,26.8127,2804,1688.05002,0.703308,2.39536,28.6669
76375.12998,3.5146,1.50027,1562063160.0,2,9,26.8459,2805,1718.05002,0.715807,2.43928,28.6836
76405.12998,3.5171,1.49981,1562063220.0,2,9,26.8459,2806,1748.05002,0.728307,2.48322,28.6336
76435.12998,3.5192,1.49996,1562063220.0,2,9,26.8957,2807,1778.05002,0.740806,2.52719,28.6336
76465.12998,3.5216,1.49996,1562063280.0,2,9,26.8791,2808,1808.05002,0.753305,2.5712,28.6336
76495.12998,3.5239,1.4995,1562063280.0,2,9,26.8791,2809,1838.05002,0.765804,2.61523,28.6502
76525.12998,3.5265,1.49981,1562063340.0,2,9,26.8791,2810,1868.05002,0.778304,2.65929,28.6502
76555.12998,3.5291,1.50011,1562063340.0,2,9,26.8791,2811,1898.05002,0.790803,2.70339,28.6336
76585.12998,3.532,1.49966,1562063400.0,2,9,26.8625,2812,1928.05002,0.803302,2.74752,28.717
76615.12998,3.5344,1.49966,1562063400.0,2,9,26.8625,2813,1958.05002,0.815801,2.79168,28.717
76645.12998,3.5372,1.49966,1562063460.0,2,9,26.8625,2814,1988.05002,0.8283,2.83587,28.717
76675.12998,3.5398,1.49996,1562063460.0,2,9,26.8459,2815,2018.05002,0.8408,2.8801,28.7003
76705.12998,3.5424,1.49996,1562063520.0,2,9,26.8459,2816,2048.05002,0.853299,2.92436,28.7003
76735.12998,3.5454,1.49996,1562063520.0,2,9,26.8127,2817,2078.05002,0.865798,2.96866,28.6669
76765.12998,3.5483,1.49981,1562063580.0,2,9,26.8293,2818,2108.05002,0.878297,3.013,28.6836
76795.12998,3.5515,1.50011,1562063580.0,2,9,26.8127,2819,2138.05002,0.890796,3.05737,28.6502
76825.12998,3.5544,1.49981,1562063640.0,2,9,26.8127,2820,2168.05002,0.903296,3.10178,28.6669
76855.12998,3.5575,1.49996,1562063640.0,2,9,26.8293,2821,2198.05002,0.915795,3.14622,28.6669
76885.12998,3.5604,1.49996,1562063700.0,2,9,26.8625,2822,2228.05002,0.928294,3.19071,28.6169
76915.12998,3.5634,1.50011,1562063700.0,2,9,26.8791,2823,2258.05002,0.940793,3.23523,28.6336
76945.12998,3.5663,1.50027,1562063760.0,2,9,26.8791,2824,2288.05002,0.953292,3.27979,28.6169
76975.12998,3.5694,1.49996,1562063760.0,2,9,26.7961,2825,2318.05002,0.965792,3.32439,28.6336
77005.12998,3.5721,1.49935,1562063820.0,2,9,26.7961,2826,2348.05002,0.978291,3.36902,28.6002
77035.12998,3.5749,1.49996,1562063820.0,2,9,26.8791,2827,2378.05002,0.99079,3.41369,28.6002
77065.12998,3.5779,1.50042,1562063880.0,2,9,26.7961,2828,2408.05002,1.00329,3.45839,28.6169
77095.12998,3.5805,1.49996,1562063880.0,2,9,26.7961,2829,2438.05002,1.01579,3.50313,28.6169
77125.12998,3.5834,1.49981,1562063940.0,2,9,26.7961,2830,2468.05002,1.02829,3.54791,28.6169
77155.12998,3.586,1.49996,1562063940.0,2,9,26.8293,2831,2498.05002,1.04079,3.59271,28.6169
77185.12998,3.5889,1.50027,1562064000.0,2,9,26.8293,2832,2528.05002,1.05329,3.63756,28.6502
